date,上证50,沪深300,中证500,中证1000,恒生指数,中债国债,中债企业债,中证转债,布伦特原油,沪金,标普500,美元兑人民币
2020-05-06,2863.845,3936.254,5451.316,5802.419,24137.48,174.5699,196.2334,354.16,29.83,380.08,2848.419921875,7.061500072479248
2020-05-07,2854.423,3924.895,5445.752,5795.872,23980.631,174.0414,196.1181,352.62,29.34,378.18,2881.18994140625,7.103600025177002
2020-05-08,2873.013,3963.622,5507.697,5862.767,24230.17,174.0281,195.9675,353.23,30.85,383.38,2929.800048828125,7.083799839019775
2020-05-09,,,,,,173.9327,195.9489,,,,,
2020-05-11,2871.848,3960.18,5496.192,5851.804,24602.061,173.4286,195.7761,352.5,30.13,381.74,2930.18994140625,7.0731000900268555
2020-05-12,2869.597,3960.238,5512.464,5869.507,24245.68,173.3839,195.672,351.42,29.4,380.88,2870.1201171875,7.0980000495910645
2020-05-13,2867.712,3968.253,5536.28,5917.027,24180.301,173.3054,195.7261,350.89,29.44,381.86,2820.0,7.082099914550781
2020-05-14,2834.533,3925.218,5487.107,5863.236,23829.74,173.3885,195.6706,348.29,31.45,384.46,2852.5,7.091300010681152
2020-05-15,2819.691,3912.816,5507.934,5889.977,23797.471,173.6183,195.7244,347.79,32.7,390.16,2863.699951171875,7.094699859619141
2020-05-18,2837.172,3922.912,5478.822,5860.043,23934.77,173.1952,195.7752,345.22,35.44,401.16,2953.909912109375,7.101200103759766
2020-05-19,2860.668,3956.25,5547.876,5936.599,24388.131,172.9446,195.7344,344.82,34.55,394.5,2922.93994140625,7.10860013961792
2020-05-20,2856.14,3935.222,5489.702,5865.841,24399.949,172.8977,195.7365,341.95,35.77,398.72,2971.610107421875,7.098199844360352
2020-05-21,2846.824,3913.795,5426.175,5791.64,24280.029,172.8,195.7605,341.08,35.92,395.06,2948.510009765625,7.09250020980835
2020-05-22,2775.81,3824.064,5328.227,5683.996,22930.141,173.41,195.8614,339.22,35.35,394.38,2955.449951171875,7.114299774169922
2020-05-25,2789.71,3829.325,5316.604,5671.972,22952.24,172.9283,195.9248,336.32,36.13,393.54,,7.12939977645874
2020-05-26,2808.842,3872.77,5420.213,5808.549,23384.66,172.3348,195.7828,338.4,36.59,395.34,2991.77001953125,7.135700225830078
2020-05-27,2795.481,3845.614,5369.499,5772.084,23301.359,171.8928,195.6892,338.41,34.95,391.2,3036.1298828125,7.134099960327148
2020-05-28,2809.665,3856.632,5361.167,5758.927,23132.76,171.9842,195.6284,338.67,36.11,394.18,3029.72998046875,7.1682000160217285
2020-05-29,2806.664,3867.023,5406.34,5816.4,22961.471,172.192,195.6217,341.9,37.61,394.42,3044.31005859375,7.145199775695801
2020-06-01,2870.356,3971.34,5569.48,5993.785,23732.52,172.116,195.6327,346.03,38.53,398.0,3055.72998046875,7.136300086975098
2020-06-02,2885.921,3983.568,5566.444,6002.836,23995.939,171.2253,195.3426,346.37,39.54,396.96,3080.820068359375,7.126699924468994
2020-06-03,2889.109,3983.648,5572.313,5994.638,24325.619,170.8882,194.8935,345.45,39.42,393.04,3122.8701171875,7.099899768829346
2020-06-04,2883.363,3982.185,5576.754,6006.765,24366.301,170.4049,194.714,344.15,39.87,389.74,3112.35009765625,7.114699840545654
2020-06-05,2896.35,4001.251,5585.423,6015.327,24770.41,170.0694,194.3251,343.32,41.9,390.18,3193.929931640625,7.1092000007629395
2020-06-08,2909.587,4021.955,5575.304,6001.432,24776.77,170.3412,194.263,343.37,40.79,386.28,3232.389892578125,7.080999851226807
2020-06-09,2928.304,4047.029,5610.377,6042.335,25057.221,170.3842,194.3885,343.34,40.82,386.3,3207.179931640625,7.070300102233887
2020-06-10,2908.475,4039.705,5615.242,6049.322,25049.73,170.3523,194.4434,342.74,41.36,390.4,3190.139892578125,7.076300144195557
2020-06-11,2876.513,3995.885,5589.102,6027.409,24480.15,170.5454,194.5434,341.61,38.32,393.7,3002.10009765625,7.059999942779541
2020-06-12,2884.116,4003.083,5591.487,6031.171,24301.381,170.6728,194.6731,342.13,38.8,393.62,3041.31005859375,7.0640997886657715
2020-06-15,2838.607,3954.988,5590.644,6028.956,23776.949,170.6506,194.8365,342.53,39.83,392.54,3066.590087890625,7.082399845123291
2020-06-16,2878.992,4014.57,5695.301,6151.686,24344.09,169.9123,194.7885,344.29,40.66,392.4,3124.739990234375,7.090799808502197
2020-06-17,2881.132,4017.594,5735.418,6178.141,24481.41,169.6412,194.725,344.2,40.53,392.86,3113.489990234375,7.085999965667725
2020-06-18,2888.958,4044.384,5734.403,6149.289,24464.939,169.851,194.744,344.33,41.45,392.18,3115.340087890625,7.084499835968018
2020-06-19,2925.936,4098.71,5787.148,6187.108,24643.891,169.8706,194.718,345.12,41.9,392.94,3097.739990234375,7.088399887084961
2020-06-22,2921.892,4102.046,5784.027,6228.016,24511.34,169.5952,194.6998,344.39,42.86,397.5,3117.860107421875,7.071300029754639
2020-06-23,2925.416,4121.794,5804.343,6238.897,24907.34,169.5012,194.4457,342.74,42.44,396.96,3131.2900390625,7.067399978637695
2020-06-24,2943.473,4138.99,5789.089,6227.569,24781.58,169.955,194.459,343.35,40.5,400.06,3050.330078125,7.057400226593018
2020-06-25,,,,,,,,,41.39,,3083.760009765625,7.077199935913086
2020-06-26,,,,,24549.99,,,,40.61,,3009.050048828125,7.077199935913086
2020-06-28,,,,,,170.0972,194.5735,,,,,
2020-06-29,2925.483,4109.716,5762.438,6211.381,24301.279,170.0597,194.6107,341.54,41.85,400.14,3053.239990234375,7.077199935913086
2020-06-30,2942.074,4163.964,5864.416,6319.556,24427.189,170.2969,194.6411,343.46,41.6,400.72,3100.2900390625,7.079599857330322
2020-07-01,3009.861,4247.784,5881.888,6339.369,,170.1937,194.7247,347.04,41.91,403.1,3115.860107421875,7.0644001960754395
2020-07-02,3084.238,4335.845,5975.279,6413.952,25124.189,170.2954,194.8135,352.95,42.92,399.06,3130.010009765625,7.070099830627441
2020-07-03,3159.158,4419.596,6051.51,6478.354,25373.119,170.1018,194.8709,358.0,42.78,400.54,,7.065499782562256
2020-07-06,3374.136,4670.095,6299.855,6725.996,26339.16,169.2182,194.7037,370.16,43.06,399.66,3179.719970703125,7.065400123596191
2020-07-07,3381.761,4698.126,6380.028,6817.865,25975.66,168.8686,194.3985,370.17,42.97,400.32,3145.320068359375,7.017300128936768
2020-07-08,3429.945,4774.004,6535.415,6973.997,26129.18,168.6303,194.2703,374.01,43.32,402.36,3169.93994140625,7.012899875640869
2020-07-09,3442.021,4840.771,6693.745,7182.177,26210.16,168.2343,193.9008,377.53,42.33,404.94,3152.050048828125,7.003499984741211
2020-07-10,3351.78,4753.133,6676.437,7150.424,25727.41,168.4916,193.7389,372.29,43.17,401.88,3185.0400390625,6.993100166320801
2020-07-13,3390.115,4852.961,6899.518,7403.086,25772.119,168.139,193.5718,377.81,42.17,403.74,3155.219970703125,6.992000102996826
2020-07-14,3348.031,4806.69,6807.727,7344.988,25477.891,168.513,193.5139,374.42,43.05,403.02,3197.52001953125,6.996399879455566
2020-07-15,3313.765,4744.469,6638.838,7131.464,25481.58,168.8294,193.5349,369.26,43.63,403.62,3226.56005859375,6.995800018310547
2020-07-16,3162.025,4516.253,6319.998,6758.14,24970.689,169.1295,193.6324,358.99,43.4,402.12,3215.570068359375,6.987800121307373
2020-07-17,3185.891,4544.701,6344.591,6772.532,25089.17,169.2367,193.7362,359.32,43.1,399.76,3224.72998046875,6.9882001876831055
2020-07-20,3287.915,4680.305,6526.833,7003.667,25057.99,169.3814,193.9028,366.4,43.17,401.78,3251.840087890625,6.991199970245361
2020-07-21,3286.815,4691.043,6563.324,7058.791,25635.66,169.6882,194.126,366.71,43.95,404.54,3257.300048828125,6.9822998046875
2020-07-22,3291.361,4714.445,6620.689,7125.569,25057.939,169.9184,194.3402,368.81,44.28,414.22,3276.02001953125,6.979700088500977
2020-07-23,3284.11,4712.436,6620.086,7119.671,25263.0,169.8692,194.5322,368.36,43.32,416.52,3235.659912109375,6.998700141906738
2020-07-24,3158.285,4505.591,6283.983,6784.635,24705.33,170.1895,194.7199,360.92,43.63,420.4,3215.6298828125,7.0030999183654785
2020-07-27,3163.231,4528.45,6298.735,6786.529,24603.26,170.0907,194.8594,359.7,43.95,430.06,3239.409912109375,7.01609992980957
2020-07-28,3185.89,4568.258,6359.664,6857.943,24772.76,169.7735,194.9184,362.16,43.61,429.94,3218.43994140625,6.993199825286865
2020-07-29,3243.385,4679.008,6530.271,7060.535,24883.141,169.7209,194.8764,366.64,44.1,431.38,3258.43994140625,6.99970006942749
2020-07-30,3231.519,4656.151,6511.436,7048.981,24710.59,169.6067,194.8577,367.06,43.6,428.94,3246.219970703125,7.00029993057251
2020-07-31,3249.338,4695.046,6579.67,7141.592,24595.35,169.4389,194.8126,369.13,43.66,432.86,3271.1201171875,7.007299900054932
2020-08-03,3281.101,4771.311,6739.809,7373.341,24458.131,169.427,194.8429,374.04,43.85,431.4,3294.610107421875,6.9741997718811035
2020-08-04,3312.134,4775.802,6697.707,7326.189,24946.631,169.4578,194.8405,373.9,44.34,431.96,3306.510009765625,6.979400157928467
2020-08-05,3292.309,4777.109,6772.842,7427.189,25102.539,169.1749,194.8798,376.24,45.33,444.06,3327.77001953125,6.972700119018555
2020-08-06,3292.2,4762.764,6770.302,7432.766,24930.58,168.9324,194.9275,376.63,45.08,447.56,3349.159912109375,6.934599876403809
2020-08-07,3263.746,4707.926,6688.882,7339.811,24531.619,168.8337,194.9672,373.19,44.6,449.72,3351.280029296875,6.952400207519531
2020-08-10,3285.76,4724.87,6725.296,7358.862,24377.43,168.9993,195.0648,373.56,44.92,446.38,3360.469970703125,6.9670000076293945
2020-08-11,3262.824,4681.784,6600.847,7213.445,24890.68,169.022,195.1386,370.73,44.52,436.94,3333.68994140625,6.9608001708984375
2020-08-12,3249.738,4647.645,6528.4,7092.355,25244.02,168.8619,195.1784,368.47,45.32,417.16,3380.35009765625,6.945300102233887
2020-08-13,3241.845,4635.713,6552.657,7113.93,25230.67,168.9769,195.2516,370.15,45.01,416.74,3373.429931640625,6.936200141906738
2020-08-14,3288.514,4704.629,6623.563,7183.958,25183.01,169.1285,195.3206,371.62,44.91,420.3,3372.85009765625,6.943600177764893
2020-08-17,3368.849,4815.226,6744.547,7339.693,25347.34,169.2877,195.4652,375.26,45.27,424.44,3381.989990234375,6.949399948120117
2020-08-18,3367.331,4812.756,6789.398,7410.241,25367.381,169.1887,195.5326,376.75,45.0,433.94,3389.780029296875,6.93179988861084
2020-08-19,3307.659,4740.678,6666.274,7256.131,25178.91,168.9103,195.5306,374.48,45.15,429.16,3374.85009765625,6.92080020904541
2020-08-20,3264.533,4679.154,6593.785,7151.261,24791.391,168.6966,195.5158,371.16,44.85,418.28,3385.510009765625,6.9191999435424805
2020-08-21,3284.727,4718.843,6643.944,7194.274,25113.84,168.8366,195.5105,372.03,44.18,419.48,3397.159912109375,6.91480016708374
2020-08-24,3298.721,4755.849,6688.965,7253.64,25551.58,168.8237,195.5241,372.83,45.01,415.54,3431.280029296875,6.918499946594238
2020-08-25,3310.839,4761.951,6652.548,7213.682,25486.221,168.4623,195.4134,372.33,46.39,416.5,3443.6201171875,6.918900012969971
2020-08-26,3277.89,4706.13,6525.879,7037.978,25491.789,168.3862,195.3312,368.66,46.29,415.66,3478.72998046875,6.911900043487549
2020-08-27,3290.786,4731.345,6578.791,7113.804,25281.15,168.302,195.25,369.19,45.63,420.54,3484.550048828125,6.884900093078613
2020-08-28,3368.438,4844.265,6691.21,7204.782,25422.061,168.2049,195.1725,371.63,45.79,420.4,3508.010009765625,6.889200210571289
2020-08-31,3343.888,4816.215,6668.433,7224.046,25177.051,168.4776,195.1719,372.29,45.57,422.68,3500.31005859375,6.8643999099731445
2020-09-01,3355.096,4842.122,6710.46,7258.887,25184.85,168.3557,195.1973,373.53,45.77,426.98,3526.64990234375,6.847700119018555
2020-09-02,3347.304,4843.887,6717.558,7272.624,25120.09,167.9896,195.159,374.73,44.4,422.6,3580.840087890625,6.827499866485596
2020-09-03,3334.412,4817.095,6662.252,7189.861,25007.6,167.8432,195.0919,373.61,43.97,415.3,3455.06005859375,6.837299823760986
2020-09-04,3309.21,4770.219,6618.576,7182.105,24695.449,167.7332,195.0825,372.6,42.35,416.54,3426.9599609375,6.845799922943115
2020-09-07,3253.426,4669.368,6478.812,7057.194,24589.65,167.6377,195.0746,368.01,42.05,416.36,,6.8414998054504395
2020-09-08,3289.914,4694.389,6525.098,7103.086,24624.34,167.7409,195.0806,367.45,39.7,416.56,3331.840087890625,6.829500198364258
2020-09-09,3235.703,4584.589,6349.223,6877.602,24468.93,168.0792,195.133,363.33,40.59,416.5,3398.9599609375,6.845099925994873
2020-09-10,3245.502,4581.978,6235.569,6633.89,24313.539,168.27,195.2139,361.52,39.71,419.46,3339.18994140625,6.8317999839782715
2020-09-11,3265.497,4627.283,6311.967,6742.059,24503.311,168.1178,195.2539,362.95,39.78,418.34,3340.969970703125,6.8333001136779785
2020-09-14,3294.151,4651.051,6351.242,6848.359,24640.279,168.0108,195.3121,363.74,39.68,418.44,3383.5400390625,6.833399772644043
2020-09-15,3317.64,4688.483,6387.881,6881.586,24732.76,168.3859,195.3713,363.73,40.66,419.8,3401.199951171875,6.809100151062012
2020-09-16,3295.584,4657.358,6353.836,6812.912,24725.631,168.4408,195.4562,362.49,42.3,418.64,3385.489990234375,6.780300140380859
2020-09-17,3264.686,4632.714,6367.021,6825.152,24340.85,168.3992,195.5014,361.62,43.26,415.62,3357.010009765625,6.753699779510498
2020-09-18,3347.778,4737.089,6469.469,6929.767,24455.41,168.6403,195.5228,363.38,43.52,416.92,3319.469970703125,6.764100074768066
2020-09-21,3311.594,4691.428,6445.965,6927.19,23950.689,168.9048,195.6262,362.54,41.73,417.04,3281.06005859375,6.76800012588501
2020-09-22,3270.519,4635.761,6358.652,6815.777,23716.85,169.0283,195.6685,360.86,41.75,407.58,3315.570068359375,6.803699970245361
2020-09-23,3275.739,4652.327,6392.033,6862.966,23742.51,169.0146,195.682,360.89,41.98,400.9,3236.919921875,6.77839994430542
2020-09-24,3218.716,4563.066,6244.639,6675.152,23311.07,168.9768,195.7095,356.69,42.26,396.58,3246.590087890625,6.808899879455566
2020-09-25,3229.777,4570.022,6236.89,6634.389,23235.42,168.7595,195.7578,355.74,42.23,401.06,3298.4599609375,6.827700138092041
2020-09-27,,,,,,168.7993,195.786,,,,,
2020-09-28,3250.502,4581.909,6178.469,6550.369,23476.051,168.7725,195.8147,354.58,42.87,400.14,3351.60009765625,6.822800159454346
2020-09-29,3241.323,4591.799,6228.771,6621.032,23275.529,168.6855,195.8542,357.91,41.31,405.9,3335.469970703125,6.810800075531006
2020-09-30,3232.418,4587.395,6192.505,6617.159,23459.051,168.4521,195.8549,359.21,42.12,406.1,3363.0,6.815400123596191
2020-10-01,,,,,,,,,40.71,,3380.800048828125,6.789700031280518
2020-10-02,,,,,,,,,38.9,,3348.419921875,6.789400100708008
2020-10-05,,,,,23767.779,,,,41.53,,3408.60009765625,6.78980016708374
2020-10-06,,,,,23980.65,,,,41.86,,3360.969970703125,6.78980016708374
2020-10-07,,,,,24242.859,,,,42.15,,3419.43994140625,6.78980016708374
2020-10-08,,,,,24193.35,,,,43.45,,3446.830078125,6.789700031280518
2020-10-09,3286.857,4681.141,6357.971,6822.365,24119.131,168.1081,196.0657,362.73,42.72,405.36,3477.139892578125,6.7891998291015625
2020-10-10,,,,,,168.1321,196.0058,,,,,
2020-10-12,3387.885,4823.158,6541.176,7036.275,24649.68,168.1853,196.0976,367.63,41.74,410.02,3534.219970703125,6.693699836730957
2020-10-13,3386.893,4839.201,6551.399,7053.871,,168.2348,196.1321,369.06,42.42,408.54,3511.929931640625,6.7444000244140625
2020-10-14,3369.498,4807.102,6508.374,6988.609,24667.09,168.0682,196.1531,368.68,43.43,404.04,3488.669921875,6.745500087738037
2020-10-15,3371.401,4798.736,6460.041,6926.846,24158.539,168.043,196.192,368.45,43.0,403.62,3483.340087890625,6.713600158691406
2020-10-16,3380.169,4791.676,6428.682,6906.388,24386.789,168.1033,196.2383,368.51,42.79,404.98,3483.81005859375,6.723899841308594
2020-10-19,3354.308,4755.488,6358.321,6858.356,24542.26,168.25,196.3264,366.96,42.46,404.9,3426.919921875,6.696599960327148
2020-10-20,3363.503,4793.467,6423.113,6923.384,24569.539,168.3315,196.3782,368.57,42.78,403.58,3443.1201171875,6.680699825286865
2020-10-21,3377.425,4792.828,6350.013,6815.093,24754.42,168.4954,196.4445,368.49,41.71,404.66,3435.56005859375,6.67519998550415
2020-10-22,3369.53,4777.985,6317.144,6771.807,24786.131,168.8074,196.5463,369.91,42.39,404.86,3453.489990234375,6.650000095367432
2020-10-23,3346.608,4718.488,6213.263,6641.329,24918.779,168.7635,196.6018,366.85,41.85,403.58,3465.389892578125,6.683499813079834
2020-10-26,3304.704,4691.236,6214.378,6648.521,,168.7752,196.6819,367.23,40.79,401.56,3400.969970703125,6.685699939727783
2020-10-27,3294.088,4699.279,6221.341,6682.538,24787.189,168.9418,196.7064,368.94,41.09,405.3,3390.679931640625,6.711299896240234
2020-10-28,3313.231,4737.272,6245.999,6685.429,24708.801,168.8113,196.7368,368.86,39.56,405.36,3271.030029296875,6.704400062561035
2020-10-29,3324.44,4772.92,6255.193,6674.742,24586.6,168.8298,196.7476,369.53,38.11,399.78,3310.110107421875,6.72790002822876
2020-10-30,3280.384,4695.334,6111.48,6511.158,24107.42,168.9067,196.7655,365.84,37.84,397.1,3269.9599609375,6.714000225067139
2020-11-02,3265.896,4720.831,6143.116,6513.788,24460.01,169.0049,196.8468,364.61,39.25,400.68,3310.239990234375,6.6890997886657715
2020-11-03,3307.485,4777.561,6241.768,6647.575,24939.73,169.1202,196.8906,365.73,40.07,402.6,3369.159912109375,6.689700126647949
2020-11-04,3332.19,4813.656,6234.158,6632.682,24886.141,169.1636,196.9481,366.03,41.2,404.28,3443.43994140625,6.676599979400635
2020-11-05,3369.503,4885.112,6351.979,6754.95,25695.92,169.0755,196.996,368.95,40.8,404.22,3510.449951171875,6.6519999504089355
2020-11-06,3359.119,4885.718,6301.248,6688.662,25712.971,168.9299,197.0237,367.43,39.57,408.3,3509.43994140625,6.605199813842773
2020-11-09,3418.275,4981.35,6421.651,6851.983,26016.17,168.8394,197.0581,370.65,42.02,407.42,3550.5,6.610400199890137
2020-11-10,3416.141,4953.876,6373.085,6779.491,26301.48,168.8797,197.0292,369.37,44.03,396.54,3545.530029296875,6.6280999183654785
2020-11-11,3411.23,4904.898,6294.606,6663.731,26226.98,168.8854,196.9947,368.7,43.7,395.64,3572.659912109375,6.614799976348877
2020-11-12,3397.354,4908.463,6315.494,6676.422,26169.381,168.7399,196.8672,368.37,43.26,394.98,3537.010009765625,6.630799770355225
2020-11-13,3338.31,4856.851,6306.97,6686.391,26156.859,168.6672,196.5924,366.13,42.63,396.88,3585.14990234375,6.610599994659424
2020-11-16,3377.11,4904.172,6387.371,6747.811,26381.67,168.6671,196.5406,367.01,43.89,396.64,3626.909912109375,6.605400085449219
2020-11-17,3379.274,4894.786,6336.941,6681.723,26415.09,168.6016,196.4404,364.84,43.78,396.18,3609.530029296875,6.583799839019775
2020-11-18,3387.045,4891.672,6341.014,6682.125,26544.289,168.3199,196.3129,365.34,44.12,393.64,3567.7900390625,6.555099964141846
2020-11-19,3410.094,4927.989,6360.6,6718.458,26356.971,168.0401,196.1573,365.59,44.11,392.0,3581.8701171875,6.559500217437744
2020-11-20,3411.932,4943.288,6422.985,6766.061,26451.539,168.1618,195.9661,366.02,45.14,392.18,3557.5400390625,6.582399845123291
2020-11-23,3469.805,5005.027,6472.93,6807.718,26486.199,168.4383,196.046,368.93,45.51,392.8,3577.590087890625,6.5619001388549805
2020-11-24,3442.723,4974.286,6475.188,6807.997,26588.199,168.3274,196.0741,369.7,47.84,383.32,3635.409912109375,6.584499835968018
2020-11-25,3420.292,4910.7,6350.367,6691.874,26669.75,168.4389,196.0855,368.19,48.73,379.24,3629.64990234375,6.590199947357178
2020-11-26,3445.739,4919.591,6334.304,6643.185,26819.449,168.433,196.1061,367.37,47.75,380.22,,6.577499866485596
2020-11-27,3498.659,4980.765,6351.612,6641.773,26894.68,168.3596,196.1192,368.39,48.27,381.14,3638.35009765625,6.57450008392334
2020-11-30,3469.418,4960.252,6320.944,6622.359,26341.49,168.9123,196.3211,368.39,47.66,371.34,3621.6298828125,6.576000213623047
2020-12-01,3554.014,5067.098,6426.616,6713.23,26567.68,168.8243,196.4273,371.03,47.23,374.2,3662.449951171875,6.5777997970581055
2020-12-02,3545.34,5067.145,6434.979,6735.712,26532.58,168.6813,196.4487,371.03,47.96,379.64,3669.010009765625,6.570799827575684
2020-12-03,3536.814,5057.06,6440.881,6711.843,26728.5,168.6889,196.4742,369.28,48.8,383.7,3666.719970703125,6.562399864196777
2020-12-04,3541.521,5065.916,6464.735,6746.63,26835.92,168.8084,196.4943,369.0,48.95,384.46,3699.1201171875,6.541399955749512
2020-12-07,3509.942,5022.235,6424.682,6733.002,26506.85,168.8168,196.5862,368.23,48.61,383.38,3691.9599609375,6.530600070953369
2020-12-08,3499.057,5009.879,6423.651,6734.372,26304.561,168.9378,196.5921,367.5,48.81,389.18,3702.25,6.52869987487793
2020-12-09,3468.527,4942.699,6307.221,6602.517,26502.84,168.9121,196.6237,366.17,49.01,387.0,3672.820068359375,6.531700134277344
2020-12-10,3459.035,4940.525,6320.096,6605.192,26410.59,168.9855,196.6938,365.3,50.4,383.26,3668.10009765625,6.542200088500977
2020-12-11,3427.857,4889.629,6209.427,6498.239,26505.869,168.7561,196.6961,362.74,49.91,382.78,3663.4599609375,6.544400215148926
2020-12-14,3467.767,4934.835,6259.018,6576.816,26389.52,168.8426,196.7633,362.92,50.31,382.82,3647.489990234375,6.5457000732421875
2020-12-15,3468.829,4945.1,6265.582,6596.503,26207.289,169.0264,196.8314,360.95,50.72,385.66,3694.6201171875,6.549699783325195
2020-12-16,3485.405,4953.867,6235.435,6543.362,26460.289,169.1181,196.9028,360.32,51.09,388.4,3701.169921875,6.538300037384033
2020-12-17,3539.54,5017.478,6308.901,6597.86,26678.381,169.0832,196.9158,362.11,51.48,390.5,3722.47998046875,6.531300067901611
2020-12-18,3507.974,4999.968,6291.918,6573.404,26498.6,169.0235,196.9491,363.32,52.3,393.58,3709.409912109375,6.532100200653076
2020-12-21,3522.262,5046.84,6398.599,6691.588,26306.68,169.2439,197.0479,366.26,50.8,398.36,3694.919921875,6.535999774932861
2020-12-22,3470.902,4964.773,6250.061,6549.969,26119.25,169.5894,197.1347,364.1,49.8,392.76,3687.260009765625,6.5482001304626465
2020-12-23,3494.587,5007.124,6307.604,6601.243,26343.1,169.6506,197.2127,364.83,51.15,391.44,3690.010009765625,6.542200088500977
2020-12-24,3489.274,5000.015,6205.225,6496.326,26386.561,169.5333,197.2635,361.95,51.35,393.04,3703.06005859375,6.539599895477295
2020-12-25,3512.486,5042.014,6278.498,6561.275,,169.7587,197.2883,363.96,,395.0,,6.5289998054504395
2020-12-28,3523.837,5064.415,6244.482,6519.471,26314.631,169.9077,197.3964,363.25,50.89,395.78,3735.360107421875,6.540800094604492
2020-12-29,3517.35,5042.936,6199.852,6477.262,26568.49,169.9862,197.4487,361.55,51.24,393.86,3727.0400390625,6.535600185394287
2020-12-30,3574.131,5113.711,6269.248,6526.879,27147.109,170.2879,197.5422,364.53,51.46,393.7,3732.0400390625,6.53000020980835
2020-12-31,3640.639,5211.289,6367.115,6646.474,27231.131,170.2124,197.6006,368.3,51.71,394.98,3756.070068359375,6.522200107574463
2021-01-01,,,,,,,,,,,,6.531700134277344
2021-01-04,3643.359,5267.718,6482.787,6798.764,27472.811,169.9716,197.7401,371.96,50.63,400.04,3700.64990234375,6.5320000648498535
2021-01-05,3683.363,5368.505,6539.732,6807.447,27649.859,170.1936,197.7941,374.19,53.52,402.32,3726.860107421875,6.4604997634887695
2021-01-06,3736.648,5417.668,6528.143,6724.95,27692.301,170.3993,197.8614,374.56,54.14,402.88,3748.139892578125,6.4552001953125
2021-01-07,3808.07,5513.657,6538.116,6616.552,27548.52,170.571,197.9695,374.33,54.49,399.06,3803.7900390625,6.460700035095215
2021-01-08,3788.319,5495.431,6557.596,6585.359,27878.221,170.4622,198.0555,374.04,56.25,396.06,3824.679931640625,6.477200031280518
2021-01-11,3776.529,5441.158,6455.399,6475.955,27908.221,170.3635,198.1298,372.41,55.58,385.0,3799.610107421875,6.474299907684326
2021-01-12,3906.123,5596.353,6543.229,6564.735,28276.75,170.543,198.1415,374.92,56.72,387.42,3801.18994140625,6.479700088500977
2021-01-13,3873.229,5577.971,6496.913,6513.64,28235.6,170.836,198.1655,373.2,55.9,387.54,3809.840087890625,6.462900161743164
2021-01-14,3811.224,5470.456,6439.885,6506.827,28496.859,170.9379,198.2666,372.76,56.41,385.3,3795.5400390625,6.4670000076293945
2021-01-15,3817.935,5458.081,6417.501,6528.461,28573.859,170.5462,198.3084,373.88,54.89,387.9,3768.25,6.473100185394287
2021-01-18,3849.398,5518.521,6514.464,6652.096,28862.77,170.3248,198.2893,375.85,54.74,386.82,,6.479700088500977
2021-01-19,3808.694,5437.523,6476.374,6614.071,29642.279,170.3861,198.234,374.37,55.93,387.72,3798.909912109375,6.491399765014648
2021-01-20,3814.654,5476.434,6535.419,6671.449,29962.471,170.6042,198.2418,374.95,55.67,388.82,3851.85009765625,6.47790002822876
2021-01-21,3850.056,5564.969,6622.496,6745.109,29927.76,170.7906,198.2698,377.3,56.14,392.72,3853.070068359375,6.465400218963623
2021-01-22,3846.395,5569.776,6637.805,6721.917,29447.85,170.803,198.2832,377.31,55.16,390.9,3841.469970703125,6.461400032043457
2021-01-25,3898.147,5625.923,6645.314,6657.272,30159.01,170.737,198.3392,376.59,55.72,389.0,3855.360107421875,6.480800151824951
2021-01-26,3813.29,5512.968,6532.961,6534.097,29391.26,170.4215,198.2005,374.06,55.81,390.14,3849.6201171875,6.478700160980225
2021-01-27,3818.268,5528.003,6557.161,6537.754,29297.529,170.4213,198.1612,373.62,55.26,387.94,3750.77001953125,6.463699817657471
2021-01-28,3735.034,5377.143,6414.381,6399.127,28550.77,170.1211,198.02,367.58,55.0,386.3,3787.3798828125,6.482100009918213
2021-01-29,3713.247,5351.965,6346.137,6304.118,28283.711,170.2678,197.9095,362.97,55.01,388.34,3714.239990234375,6.448400020599365
2021-02-01,3746.372,5417.648,6393.278,6345.814,28892.859,170.4861,197.9671,363.66,56.21,392.64,3773.860107421875,6.426799774169922
2021-02-02,3771.47,5501.092,6454.785,6417.461,29248.699,170.4455,198.0413,363.15,57.81,389.5,3826.31005859375,6.46750020980835
2021-02-03,3775.722,5485.201,6399.332,6307.39,29307.461,170.1693,198.0386,361.36,58.6,385.1,3830.169921875,6.456399917602539
2021-02-04,3801.618,5473.948,6328.788,6167.747,29113.5,170.0199,197.9829,356.28,59.05,382.26,3871.739990234375,6.459199905395508
2021-02-05,3840.766,5483.414,6239.871,6045.297,29288.68,170.1215,197.9177,354.76,59.59,377.86,3886.830078125,6.470699787139893
2021-02-07,,,,,,170.1725,197.98,,,,,
2021-02-08,3890.465,5564.562,6323.162,6088.819,29319.471,170.151,197.918,357.1,60.65,381.0,3915.590087890625,6.465700149536133
2021-02-09,3952.828,5686.25,6457.881,6254.011,29476.189,170.3165,197.9288,362.35,61.25,385.6,3911.22998046875,6.447999954223633
2021-02-10,4028.529,5807.719,6525.166,6303.306,30038.721,170.2466,197.9296,364.91,61.07,385.66,3909.8798828125,6.434199810028076
2021-02-11,,,,,30173.57,,,,60.82,,3916.3798828125,6.457200050354004
2021-02-12,,,,,,,,,62.64,,3934.830078125,6.456900119781494
2021-02-15,,,,,,,,,63.32,,,6.457200050354004
