date,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA7,GPRD_MA30
2018-01-25,82.48857879638672,34.625125885009766,108.30290222167969,102.88968658447266,98.09095764160156
2018-01-26,65.83985137939453,57.43254089355469,88.96533966064453,97.70771026611328,96.43379211425781
2018-01-27,43.261146545410156,24.644561767578125,56.528995513916016,94.0379638671875,93.5931396484375
2018-01-28,32.47615432739258,43.168251037597656,54.00988006591797,88.4883804321289,90.62361145019531
2018-01-29,76.4438705444336,101.6114273071289,50.852378845214844,80.837646484375,90.04533386230469
2018-01-30,95.8901138305664,69.52360534667969,101.4817123413086,76.10748291015625,91.65290832519531
2018-01-31,102.40994262695312,117.80158996582031,111.35924530029297,71.2585220336914,91.84736633300781
2018-02-01,52.32488250732422,48.151222229003906,73.6319351196289,66.94942474365234,87.30184173583984
2018-02-02,30.99478530883789,23.174535751342773,45.102989196777344,61.9715576171875,83.73421478271484
2018-02-03,72.01234436035156,14.358135223388672,119.76103973388672,66.07887268066406,81.25602722167969
2018-02-04,53.42850875854492,60.87320327758789,63.467830657958984,69.07206726074219,80.81973266601562
2018-02-05,84.5761947631836,84.31585693359375,78.14195251464844,70.23382568359375,81.00740814208984
2018-02-06,56.73699188232422,34.80760192871094,79.84069061279297,64.64051818847656,81.88329315185547
2018-02-07,76.4438705444336,59.27333450317383,77.69113159179688,60.93108367919922,81.69235229492188
2018-02-08,93.48350524902344,72.93580627441406,101.39278411865234,66.81088256835938,82.23706817626953
2018-02-09,72.09941864013672,55.90471267700195,79.9372329711914,72.68297576904297,82.24971771240234
2018-02-10,36.4018440246582,36.289794921875,35.314151763916016,67.59576416015625,80.27934265136719
2018-02-11,44.66383361816406,59.368473052978516,49.519168853759766,66.34366607666016,76.18437194824219
2018-02-12,124.49918365478516,124.115966796875,147.892822265625,72.04695129394531,77.54145050048828
2018-02-13,73.42066192626953,68.88909912109375,79.0079345703125,74.43032836914062,77.88056945800781
2018-02-14,37.50076675415039,24.92355728149414,41.577415466308594,68.86702728271484,77.16520690917969
2018-02-15,69.69510650634766,40.870933532714844,95.4531021118164,65.46868896484375,77.53006744384766
2018-02-16,53.116973876953125,48.139522552490234,48.18374252319336,62.75690841674805,75.02539825439453
2018-02-17,50.916500091552734,23.886953353881836,74.71529388427734,64.83042907714844,73.96214294433594
2018-02-18,64.8251953125,64.62566375732422,64.68502044677734,67.71062469482422,72.71919250488281
2018-02-19,91.53900146484375,57.03577423095703,142.7204132080078,63.00202941894531,73.47218322753906
2018-02-20,91.38117980957031,100.20988464355469,75.98631286621094,65.56781768798828,74.14077758789062
2018-02-21,72.11685943603516,28.757951736450195,95.94788360595703,70.51296997070312,72.21137237548828
2018-02-22,53.79000473022461,53.62443542480469,44.72807312011719,68.24081420898438,69.70433044433594
2018-02-23,74.92713165283203,78.62789154052734,72.14176940917969,71.35655212402344,67.65681457519531
2018-02-24,48.79865646362305,40.06343078613281,47.73836898803711,71.05400085449219,66.5338134765625
2018-02-25,37.21986389160156,59.368473052978516,12.379792213439941,67.11038208007812,65.57981872558594
2018-02-26,90.38383483886719,45.05281448364258,120.25119018554688,66.94535827636719,67.15057373046875
2018-02-27,65.59539794921875,37.36771011352539,77.9208984375,63.26167678833008,68.25454711914062
2018-02-28,70.12908172607422,57.57558822631836,89.18692016601562,62.97771072387695,68.04405212402344
2018-03-01,93.70771789550781,112.10313415527344,70.1288070678711,68.68023681640625,67.97130584716797
2018-03-02,151.3148193359375,48.92401885986328,224.4410400390625,79.59276580810547,69.60147094726562
2018-03-03,47.11207580566406,70.4505844116211,44.07206344604492,79.3518295288086,69.4277114868164
2018-03-04,55.790611267089844,55.61888122558594,69.58746337890625,82.00479125976562,70.25423431396484
2018-03-05,108.14913177490234,79.86387634277344,119.90584564208984,84.54269409179688,71.45880126953125
2018-03-06,88.45307922363281,44.09040451049805,110.32725524902344,87.80807495117188,72.62628173828125
2018-03-07,134.17996215820312,58.52303695678711,195.25596618652344,96.95819854736328,74.27973937988281
2018-03-08,106.09647369384766,39.17403793334961,150.30506896972656,98.72801971435547,75.92505645751953
2018-03-09,101.20653533935547,62.089237213134766,135.94496154785156,91.56969451904297,76.75048065185547
2018-03-10,106.64852142333984,25.77460479736328,161.23924255371094,100.07490539550781,77.18931579589844
2018-03-11,72.64402770996094,43.45225524902344,120.81156921386719,102.48253631591797,77.20746612548828
2018-03-12,135.9002227783203,42.33809280395508,197.75926208496094,106.44697570800781,80.52407836914062
2018-03-13,119.58728790283203,63.58356475830078,145.84617614746094,110.89472198486328,83.02153015136719
2018-03-14,94.99882507324219,24.706018447875977,151.11990356445312,105.29741668701172,82.0381851196289
2018-03-15,189.4098358154297,75.53072357177734,287.0003967285156,117.19932556152344,85.90448760986328
2018-03-16,173.33203125,38.39966583251953,275.45037841796875,127.50296783447266,90.43219757080078
2018-03-17,86.76510620117188,30.892154693603516,118.52869415283203,124.6624755859375,91.0011978149414
2018-03-18,61.62916564941406,30.7197322845459,76.869873046875,123.08892822265625,91.2849349975586
2018-03-19,95.18872833251953,66.42700958251953,110.8133773803711,117.27299499511719,92.76068115234375
2018-03-20,134.78366088867188,62.01636505126953,181.0471954345703,119.44390869140625,95.0926284790039
2018-03-21,171.2620086669922,107.83252716064453,232.3527069091797,130.33865356445312,97.75006103515625
2018-03-22,162.07073974609375,110.34176635742188,184.0718536376953,126.43305969238281,100.10637664794922
2018-03-23,84.1159896850586,71.87748718261719,93.2601089477539,113.68791198730469,100.50634765625
2018-03-24,148.64085388183594,133.06259155273438,171.52587890625,122.52730560302734,103.66804504394531
2018-03-25,54.60276794433594,60.482994079589844,40.359031677246094,121.5235366821289,102.99057006835938
2018-03-26,81.37810516357422,38.177703857421875,103.49291229248047,119.55059051513672,104.07654571533203
2018-03-27,90.82076263427734,95.30653381347656,119.24259185791016,113.27017211914062,105.86324310302734
2018-03-28,91.53147888183594,86.90451049804688,101.4817123413086,101.88009643554688,105.90149688720703
2018-03-29,176.90615844726562,105.81697082519531,213.2993621826172,103.99944305419922,109.61186218261719
2018-03-30,48.476600646972656,32.218257904052734,62.70415496826172,98.9081039428711,108.89010620117188
2018-03-31,119.91195678710938,89.65714263916016,149.56582641601562,94.8039779663086,109.76358032226562
2018-04-01,44.865478515625,44.727378845214844,37.30704879760742,93.41293334960938,106.21527099609375
2018-04-02,139.22386169433594,105.29299926757812,151.6973114013672,101.6766128540039,109.2856674194336
2018-04-03,105.72024536132812,120.45123291015625,83.72351837158203,103.80511474609375,110.94998931884766
2018-04-04,70.6681137084961,79.25691223144531,58.76274871826172,100.82463073730469,109.70062255859375
2018-04-05,69.10179901123047,34.444549560546875,93.37300872802734,85.42401123046875,109.05558013916016
2018-04-06,100.5026626586914,104.20104217529297,120.34239959716797,92.8563003540039,107.93299865722656
2018-04-07,101.63198852539062,107.651611328125,100.35584259033203,90.24488067626953,107.78418731689453
2018-04-08,84.3966293334961,126.20527648925781,70.1784439086914,95.8921890258789,107.2238540649414
2018-04-09,102.21106719970703,120.4230728149414,115.89777374267578,90.60464477539062,107.07593536376953
2018-04-10,213.29278564453125,234.33383178710938,188.21839904785156,105.97215270996094,111.76422882080078
2018-04-11,102.49281311035156,49.04512023925781,136.361572265625,110.5185317993164,110.65065002441406
2018-04-12,296.52142333984375,320.9465637207031,302.9249572753906,143.00704956054688,116.54845428466797
2018-04-13,117.60595703125,93.795166015625,136.91024780273438,145.45037841796875,117.3020248413086
2018-04-14,95.6698226928711,101.3363037109375,114.35665130615234,144.59864807128906,114.17736053466797
2018-04-15,96.12361145019531,147.4272918701172,86.0782470703125,146.27392578125,111.60374450683594
2018-04-16,194.28549194335938,193.68746948242188,226.17626953125,159.4274139404297,115.18775939941406
2018-04-17,178.36903381347656,59.27333450317383,261.3247375488281,154.4383087158203,119.07908630371094
2018-04-18,234.35853576660156,26.958131790161133,367.2671813964844,173.27627563476562,123.71807861328125
2018-04-19,214.136962890625,174.26760864257812,225.3024139404297,161.50706481933594,126.36318969726562
2018-04-20,71.06819915771484,31.4886417388916,91.92622375488281,154.8588104248047,123.02339935302734
2018-04-21,48.051753997802734,11.975960731506348,74.91851043701172,148.0562286376953,119.22276306152344
2018-04-22,29.31475830078125,0.0,48.752281188964844,138.51210021972656,117.39605712890625
2018-04-23,88.52149963378906,74.3149642944336,100.72727966308594,123.40296173095703,115.39207458496094
2018-04-24,150.57125854492188,58.106239318847656,218.09854125976562,119.43185424804688,118.59102630615234
2018-04-25,193.12814331054688,117.19442749023438,244.37928771972656,113.54179382324219,122.31602478027344
2018-04-26,146.26922607421875,85.77587890625,207.48211669921875,103.84640502929688,124.16431427001953
2018-04-27,91.80326080322266,53.387062072753906,114.50593566894531,106.80855560302734,124.17337036132812
2018-04-28,93.78045654296875,42.22209930419922,130.8074951171875,113.34123229980469,121.40251159667969
2018-04-29,52.5804443359375,14.976740837097168,74.95248413085938,116.66490173339844,121.539306640625
2018-04-30,134.5440673828125,111.00408172607422,138.88255310058594,123.23954772949219,122.02704620361328
2018-05-01,155.34799194335938,72.87992095947266,197.5644073486328,123.92194366455078,125.70979309082031
2018-05-02,186.62353515625,160.6787567138672,239.82876586914062,122.99271392822266,127.28978729248047
2018-05-03,125.34039306640625,44.62664031982422,193.55972290039062,120.00287628173828,127.94378662109375
2018-05-04,139.01663208007812,23.758068084716797,217.98231506347656,126.74764251708984,130.22207641601562
2018-05-05,64.47073364257812,24.48468017578125,86.79622650146484,122.56053924560547,130.0677032470703
2018-05-06,22.950815200805664,15.253446578979492,38.168643951416016,118.3277359008789,127.4826431274414
2018-05-07,79.70087432861328,39.72777557373047,99.41065979003906,110.49299621582031,126.75160217285156
2018-05-08,125.366455078125,48.06945037841797,168.39761352539062,106.20992279052734,128.1172637939453
2018-05-09,284.1881103515625,132.8031463623047,413.5447998046875,120.14771270751953,134.18316650390625
2018-05-10,233.39476013183594,73.47673797607422,367.7211608886719,135.5840606689453,134.85324096679688
2018-05-11,163.6328582763672,79.57521057128906,225.67018127441406,139.1006622314453,136.8912353515625
2018-05-12,99.87641143798828,66.37931823730469,132.88058471679688,144.1586151123047,130.33639526367188
2018-05-13,98.31822204589844,75.3966064453125,125.77643585205078,154.92538452148438,129.6934814453125
2018-05-14,125.73249816894531,77.13567352294922,184.97396850585938,161.50132751464844,130.69557189941406
2018-05-15,112.64398956298828,66.54652404785156,159.58082580566406,159.683837890625,131.24624633789062
2018-05-16,150.57125854492188,123.61817932128906,147.29966735839844,140.59571838378906,129.7891082763672
2018-05-17,152.6919708251953,67.65421295166016,218.66738891601562,129.06674194335938,128.93319702148438
2018-05-18,92.46244812011719,80.1546401977539,106.97102355957031,118.89954376220703,124.20333099365234
2018-05-19,55.5361442565918,39.08131790161133,65.19535827636719,112.56521606445312,118.91664123535156
2018-05-20,35.240081787109375,28.105287551879883,35.163875579833984,103.5540542602539,117.72236633300781
2018-05-21,125.66645050048828,60.13422775268555,175.55259704589844,103.54461669921875,120.30952453613281
2018-05-22,81.85124206542969,28.79975128173828,120.10917663574219,99.14566040039062,122.06073760986328
2018-05-23,179.17031860351562,99.69422912597656,214.81666564941406,103.23123931884766,125.08236694335938
2018-05-24,153.59022521972656,16.553239822387695,248.5266571044922,103.35955810546875,125.18299865722656
2018-05-25,140.5561981201172,37.87123107910156,214.80075073242188,110.23009490966797,123.43060302734375
2018-05-26,108.21454620361328,47.94731521606445,139.9747772216797,117.75557708740234,122.162109375
2018-05-27,84.34778594970703,45.866268157958984,102.01866149902344,124.77096557617188,121.9135971069336
2018-05-28,102.57495880126953,36.091487884521484,140.48471069335938,121.47218322753906,122.20674896240234
2018-05-29,71.2380142211914,10.145533561706543,110.01091003417969,119.95600891113281,122.82866668701172
2018-05-30,141.90927124023438,105.09382629394531,202.2891387939453,114.63300323486328,123.07417297363281
2018-05-31,92.13764190673828,104.97604370117188,80.26368713378906,105.85405731201172,120.9671630859375
2018-06-01,186.23287963867188,63.203277587890625,263.5888977050781,112.37930297851562,120.95413970947266
2018-06-02,90.7124252319336,68.60450744628906,119.64794921875,109.87899780273438,119.79987335205078
2018-06-03,54.559940338134766,77.7028579711914,51.84947967529297,105.62358856201172,116.98464965820312
2018-06-04,146.1427001953125,29.13857078552246,218.74002075195312,111.84754943847656,119.70704650878906
2018-06-05,178.0370330810547,64.54145812988281,242.25277709960938,127.10455322265625,124.8765869140625
2018-06-06,108.60877227783203,33.31521987915039,159.7820587158203,122.34734344482422,125.8401870727539
2018-06-07,88.7294921875,42.12208557128906,119.45552825927734,121.86046600341797,124.61895751953125
2018-06-08,116.16471099853516,44.82857131958008,155.7977294921875,111.85072326660156,119.01817321777344
2018-06-09,79.71419525146484,35.319480895996094,108.01976013183594,110.27954864501953,113.89549255371094
2018-06-10,91.42967987060547,56.09123611450195,128.6604766845703,115.5466537475586,111.48871612548828
2018-06-11,135.01004028320312,48.06945037841797,192.4544219970703,113.9562759399414,112.65983581542969
2018-06-12,155.8855438232422,69.06920623779297,208.8382110595703,110.79177856445312,114.57875061035156
2018-06-13,140.87469482421875,56.176429748535156,200.8143768310547,115.40119171142578,115.08348846435547
2018-06-14,188.4875030517578,135.93295288085938,220.09352111816406,129.65234375,117.61160278320312
2018-06-15,69.98382568359375,23.256135940551758,96.98957061767578,123.05506896972656,114.92535400390625
2018-06-16,125.56664276123047,137.10205078125,134.24476623535156,129.6054229736328,114.02117919921875
2018-06-17,24.537538528442383,32.61601257324219,27.20497703552246,120.04940032958984,111.75701904296875
2018-06-18,47.07783508300781,34.13303756713867,56.94064712524414,107.48765563964844,111.4750747680664
2018-06-19,99.42222595214844,36.04225158691406,142.7982940673828,99.42146301269531,113.6144790649414
2018-06-20,121.3394775390625,72.57958984375,141.25660705566406,96.63072204589844,113.47024536132812
2018-06-21,93.59835052490234,73.02540588378906,121.82080078125,83.07512664794922,113.86181640625
2018-06-22,57.31085968017578,22.85378074645996,82.60334014892578,81.26470184326172,109.79983520507812
2018-06-23,29.68250846862793,29.591142654418945,29.61832046508789,67.56697082519531,105.6695785522461
2018-06-24,47.90903854370117,40.9384880065918,79.67572784423828,70.90575408935547,102.58133697509766
2018-06-25,87.7807388305664,64.4814453125,107.56778717041016,76.720458984375,101.90020751953125
2018-06-26,137.2349395751953,56.61207580566406,212.49029541015625,82.12227630615234,103.66311645507812
2018-06-27,130.60302734375,63.12776565551758,164.54623413085938,83.44564056396484,104.59738159179688
2018-06-28,88.44233703613281,64.12371826171875,100.28533935546875,82.70906066894531,105.17086029052734
2018-06-29,141.04144287109375,98.80512237548828,164.8264617919922,94.67057800292969,105.14193725585938
2018-06-30,38.59983444213867,13.993098258972168,52.522315979003906,95.9444808959961,103.35733795166016
2018-07-01,59.28532791137695,44.32713317871094,61.62200927734375,97.56966400146484,99.1257553100586
2018-07-02,123.02521514892578,72.6794204711914,143.976806640625,102.6045913696289,100.20285034179688
2018-07-03,146.81739807128906,137.2176513671875,129.71347045898438,103.9735107421875,103.2780990600586
2018-07-04,49.220916748046875,19.627763748168945,65.48597717285156,92.34749603271484,100.04737091064453
2018-07-05,119.5712890625,97.12857055664062,117.83973693847656,96.79448699951172,98.0985107421875
2018-07-06,128.33192443847656,63.96845245361328,166.73751831054688,94.97884368896484,98.75595092773438
2018-07-07,82.65523529052734,44.36967468261719,105.7391128540039,101.27247619628906,98.55347442626953
2018-07-08,68.06645965576172,30.158639907836914,88.04350280761719,102.52691650390625,96.95020294189453
2018-07-09,170.4659423828125,174.5342254638672,137.916748046875,109.30416870117188,99.97525787353516
2018-07-10,121.88159942626953,78.11128234863281,144.78338623046875,105.74191284179688,100.99032592773438
2018-07-11,125.24701690673828,68.88909912109375,150.8333282470703,116.602783203125,100.66488647460938
2018-07-12,172.8645782470703,88.17010498046875,247.37049865722656,124.21611022949219,101.2308578491211
2018-07-13,125.4760513305664,164.4037628173828,119.24259185791016,123.8081283569336,100.71756744384766
2018-07-14,102.95000457763672,126.7820816040039,135.96270751953125,126.70738220214844,97.86631774902344
2018-07-15,104.6073989868164,139.04721069335938,115.97911071777344,131.92752075195312,99.02043914794922
2018-07-16,168.76254272460938,115.36668395996094,232.54908752441406,131.68417358398438,100.4603042602539
2018-07-17,100.79735565185547,91.3519058227539,114.29476928710938,128.67213439941406,103.0022964477539
2018-07-18,88.57132720947266,44.149349212646484,117.83973693847656,123.43275451660156,104.38541412353516
2018-07-19,143.0528564453125,169.3523712158203,118.95292663574219,119.17393493652344,105.83976745605469
2018-07-20,54.0997200012207,16.594829559326172,76.12950134277344,108.9773178100586,103.59844207763672
2018-07-21,121.85631561279297,25.574995040893555,191.98866271972656,111.67821502685547,104.54037475585938
2018-07-22,72.71489715576172,80.54563903808594,94.05622863769531,107.12214660644531,105.05384063720703
2018-07-23,161.70819091796875,87.9329605102539,195.58607482910156,106.1143798828125,109.45469665527344
2018-07-24,161.12632751464844,94.48844909667969,189.15048217773438,114.73280334472656,113.22860717773438
2018-07-25,105.160888671875,69.8914566040039,153.02798461914062,117.10274505615234,113.80794525146484
2018-07-26,107.8719482421875,161.3098602294922,82.22399139404297,112.07689666748047,112.82917785644531
2018-07-27,119.3347396850586,106.66043853759766,143.71324157714844,121.39618682861328,112.45356750488281
2018-07-28,38.48094177246094,51.14999008178711,26.665090560913086,109.48542022705078,110.78819274902344
2018-07-29,23.49338722229004,46.84214401245117,13.023658752441406,102.45377349853516,106.86991882324219
2018-07-30,118.85968017578125,51.51905059814453,154.69911193847656,96.33255767822266,109.54524993896484
2018-07-31,109.94091796875,76.24522399902344,119.24259185791016,89.02035522460938,111.23377227783203
2018-08-01,140.02928161621094,61.07423400878906,189.21295166015625,94.00155639648438,111.80056762695312
2018-08-02,121.88159942626953,78.11128234863281,144.78338623046875,96.00293731689453,110.96937561035156
2018-08-03,147.8824920654297,42.12208557128906,231.88424682617188,100.08118438720703,114.25809478759766
2018-08-04,84.67708587646484,40.519893646240234,112.65863800048828,106.68063354492188,113.09495544433594
2018-08-05,53.92552185058594,15.35986614227295,89.6815185546875,111.02808380126953,110.61474609375
2018-08-06,162.54562377929688,111.75537109375,177.10853576660156,117.26892852783203,113.27775573730469
2018-08-07,200.45794677734375,89.92842102050781,258.3649597167969,130.19993591308594,117.69080352783203
2018-08-08,129.0610809326172,66.71456909179688,166.93963623046875,128.633056640625,116.3106460571289
2018-08-09,170.8864288330078,34.94572830200195,262.3337097167969,135.6337432861328,117.94413757324219
2018-08-10,121.93501281738281,64.83182525634766,162.22845458984375,131.9269561767578,117.833740234375
2018-08-11,156.44570922851562,88.15364837646484,231.89866638183594,142.1796112060547,117.28644561767578
2018-08-12,85.73704528808594,77.7028579711914,103.69895935058594,146.72412109375,115.96180725097656
2018-08-13,142.4760284423828,81.16426849365234,169.24754333496094,143.85704040527344,117.27934265136719
2018-08-14,136.3998565673828,77.7028579711914,186.33409118652344,134.7058868408203,118.3390884399414
2018-08-15,111.38750457763672,67.59239196777344,128.8656768798828,132.18109130859375,116.42658996582031
2018-08-16,128.16482543945312,88.45637512207031,155.76063537597656,126.07799530029297,117.33883666992188
2018-08-17,107.13349151611328,34.17719268798828,156.7893524169922,123.96349334716797,117.95758056640625
2018-08-18,54.923404693603516,75.28722381591797,34.252899169921875,109.46031188964844,115.01992797851562
2018-08-19,57.11323547363281,48.80351638793945,54.275936126708984,105.3711929321289,115.12037658691406
2018-08-20,106.85701751708984,168.2022705078125,112.23784637451172,100.28276062011719,114.62040710449219
2018-08-21,152.000732421875,52.25271224975586,209.2028045654297,102.51145935058594,117.26326751708984
2018-08-22,119.32880401611328,66.61843872070312,158.76101684570312,103.64592742919922,115.85061645507812
2018-08-23,120.28876495361328,147.59201049804688,123.10631561279297,102.52078247070312,114.48936462402344
2018-08-24,44.46399688720703,35.461708068847656,51.76248550415039,93.5679931640625,112.46613311767578
2018-08-25,72.99467468261719,76.23522186279297,57.8070068359375,96.14960479736328,111.30355834960938
2018-08-26,43.39608383178711,0.0,72.17041015625,94.19001007080078,108.77227020263672
2018-08-27,109.45875549316406,57.43254089355469,182.03677368164062,94.56169128417969,111.13819885253906
2018-08-28,134.43862915039062,32.16595458984375,214.63665771484375,92.05281829833984,114.83637237548828
2018-08-29,139.90408325195312,143.97259521484375,165.1201171875,94.99214172363281,115.53785705566406
2018-08-30,86.16505432128906,38.177703857421875,119.41490173339844,90.11732482910156,114.74532318115234
2018-08-31,62.03310012817383,41.22810745239258,68.77662658691406,92.627197265625,112.14545440673828
2018-09-01,80.2463150024414,115.19900512695312,58.72004318237305,93.66314697265625,110.75760650634766
2018-09-02,49.1270637512207,55.97239303588867,35.01487731933594,94.48185729980469,107.46575927734375
2018-09-03,94.16999053955078,55.22359848022461,119.76103973388672,92.29774475097656,107.78219604492188
2018-09-04,14.36084270477295,9.544425964355469,15.92198657989502,75.1437759399414,106.46337127685547
2018-09-05,85.92912292480469,102.79754638671875,64.30747985839844,67.43306732177734,103.90948486328125
2018-09-06,97.68965911865234,35.41416931152344,132.9251251220703,69.0794448852539,100.48387908935547
2018-09-07,87.86651611328125,35.038421630859375,124.2083969116211,72.76992797851562,99.11072540283203
2018-09-08,59.63218307495117,77.28321838378906,39.6688232421875,69.8250503540039,95.40225219726562
2018-09-09,47.51633834838867,54.137229919433594,33.866851806640625,69.5949478149414,92.921630859375
2018-09-10,55.42262268066406,25.50093650817871,70.9010009765625,64.05960845947266,89.55419158935547
2018-09-11,81.84497833251953,120.24239349365234,35.819297790527344,73.70020294189453,89.42445373535156
2018-09-12,80.89298248291016,80.64398956298828,67.26505279541016,72.98075103759766,87.37168884277344
2018-09-13,68.56543731689453,51.26578903198242,99.77503967285156,68.82015228271484,85.11054229736328
2018-09-14,118.30599212646484,76.09150695800781,133.28244018554688,73.16864776611328,85.34115600585938
2018-09-15,63.412872314453125,42.145118713378906,70.30638885498047,73.70874786376953,83.18275451660156
2018-09-16,7.232680797576904,0.0,12.028401374816895,67.95394134521484,79.85272979736328
2018-09-17,91.08362579345703,19.11647605895996,143.50526428222656,73.04837036132812,81.05807495117188
2018-09-18,105.00934600830078,47.584598541259766,134.94688415527344,76.35755920410156,82.65460968017578
2018-09-19,58.6295166015625,16.699729919433594,90.53994750976562,73.17707061767578,81.04702758789062
2018-09-20,107.92826843261719,24.82986068725586,165.6844482421875,78.80033111572266,79.57794189453125
2018-09-21,113.79048919677734,92.43278503417969,119.15156555175781,78.15525817871094,79.3933334350586
2018-09-22,37.80805969238281,17.396162033081055,48.3670539855957,74.49742889404297,76.64397430419922
2018-09-23,27.95415687561035,27.86811065673828,34.86713790893555,77.45763397216797,76.0936508178711
2018-09-24,143.44000244140625,116.186279296875,193.8216552734375,84.93711853027344,78.44182586669922
2018-09-25,95.44012451171875,55.50204086303711,125.6556396484375,83.5700912475586,80.17662811279297
2018-09-26,110.15664672851562,7.844112873077393,176.65464782714844,90.93110656738281,80.19989013671875
2018-09-27,73.69881439208984,23.201671600341797,103.2132568359375,86.04118347167969,78.17523193359375
2018-09-28,81.45658111572266,15.467780113220215,122.56574249267578,81.42205810546875,76.22698211669922
2018-09-29,44.05010223388672,58.55268478393555,24.419361114501953,82.31377410888672,74.82315063476562
2018-09-30,36.24253463745117,28.904781341552734,48.21888732910156,83.49783325195312,73.96346282958984
2018-10-01,120.77069091796875,128.99888610839844,100.42461395263672,80.25935363769531,75.31427764892578
2018-10-02,36.00617218017578,35.89533996582031,29.94025993347168,71.76879119873047,74.87691497802734
2018-10-03,94.41998291015625,78.44112396240234,130.85528564453125,69.52069854736328,74.88524627685547
2018-10-04,69.01182556152344,48.56428527832031,87.76605987548828,68.85112762451172,76.70694732666016
2018-10-05,78.21883392333984,54.58464813232422,110.57039642333984,68.38859558105469,76.44993591308594
2018-10-06,50.7187385559082,56.88294982910156,79.07666778564453,69.34125518798828,74.88423919677734
2018-10-07,42.559757232666016,28.28583526611328,70.779541015625,70.24371337890625,73.37400817871094
2018-10-08,49.10814666748047,35.605079650878906,51.971771240234375,60.00620651245117,73.02320861816406
2018-10-09,95.87750244140625,19.11647605895996,143.50526428222656,68.55925750732422,74.63524627685547
2018-10-10,104.19609832763672,112.53166198730469,101.08270263671875,69.95584106445312,76.26103210449219
2018-10-11,130.70550537109375,57.00764465332031,176.61428833007812,78.76922607421875,77.88971710205078
2018-10-12,87.06867980957031,31.56388282775879,125.05513000488281,80.03349304199219,78.09557342529297
2018-10-13,48.09535598754883,35.96048355102539,59.989192962646484,79.65872192382812,77.41323852539062
2018-10-14,81.79179382324219,40.770015716552734,113.35407257080078,85.26329803466797,76.19609832763672
2018-10-15,122.86271667480469,47.109432220458984,172.89324951171875,95.79966735839844,78.1777572631836
2018-10-16,134.61813354492188,105.4458236694336,143.9218292236328,101.33403778076172,82.42394256591797
2018-10-17,117.82046508789062,18.070432662963867,188.40655517578125,103.28038024902344,83.31517028808594
2018-10-18,127.05738830566406,126.66629028320312,120.74537658691406,102.75921630859375,84.05010223388672
2018-10-19,106.1982192993164,48.86369323730469,135.85716247558594,105.49201202392578,85.63572692871094
2018-10-20,86.23381042480469,11.857707023620605,133.521728515625,110.94036102294922,84.9125747680664
2018-10-21,35.09075927734375,13.993098258972168,46.68650436401367,104.26878356933594,82.28925323486328
2018-10-22,83.91838073730469,8.806323051452637,132.2161865234375,98.70530700683594,83.82626342773438
2018-10-23,108.8228530883789,86.79031372070312,130.30503845214844,95.02027130126953,86.52188873291016
2018-10-24,127.58169555664062,63.5944938659668,204.5986328125,96.41472625732422,85.99327850341797
