日期,corp_wealth,cdb_wealth,wealth_ratio,wealth_diff,wealth_diff_cycle,hf_raw,hf_credit_factor,hf_mom_pct
2024-03-21,286.871900,231.000400,1.241868,55.871500,3.049007,-3.049007,0.919955,-0.129920
2024-03-22,286.986400,231.085800,1.241904,55.900600,3.049395,-3.049395,0.919945,-0.001109
2024-03-25,287.095400,230.995400,1.242862,56.100000,3.220086,-3.220086,0.915464,-0.487101
2024-03-26,287.157900,231.023800,1.242980,56.134100,3.225479,-3.225479,0.915323,-0.015464
2024-03-27,287.249600,231.254200,1.242138,55.995400,3.058073,-3.058073,0.919717,0.480139
2024-03-28,287.350900,231.338800,1.242122,56.012100,3.046070,-3.046070,0.920032,0.034262
2024-03-29,287.468600,231.385900,1.242377,56.082700,3.087969,-3.087969,0.918933,-0.119556
2024-04-01,287.627800,231.335800,1.243335,56.292000,3.268570,-3.268570,0.914191,-0.515950
2024-04-02,287.758900,231.500700,1.243015,56.258200,3.206073,-3.206073,0.915832,0.179471
2024-04-03,287.934900,231.625500,1.243105,56.309400,3.228578,-3.228578,0.915241,-0.064512
2024-04-07,288.114900,231.673300,1.243626,56.441600,3.332085,-3.332085,0.912524,-0.296898
2024-04-08,288.222300,231.786700,1.243481,56.435600,3.297395,-3.297395,0.913435,0.099802
2024-04-09,288.412600,231.992400,1.243198,56.420200,3.253307,-3.253307,0.914592,0.126712
2024-04-10,288.583200,232.003800,1.243873,56.579400,3.383820,-3.383820,0.911166,-0.374629
2024-04-11,288.722900,232.192300,1.243465,56.530600,3.306337,-3.306337,0.913200,0.223247
2024-04-12,288.900200,232.455300,1.242820,56.444900,3.191955,-3.191955,0.916203,0.328823
2024-04-15,289.132000,232.423000,1.243990,56.709000,3.427375,-3.427375,0.910022,-0.674566
2024-04-16,289.218500,232.358800,1.244706,56.859700,3.549398,-3.549398,0.906819,-0.352015
2024-04-17,289.368400,232.469800,1.244757,56.898600,3.559623,-3.559623,0.906550,-0.029602
2024-04-18,289.523400,232.659700,1.244407,56.863700,3.496051,-3.496051,0.908219,0.184098
2024-04-19,289.680700,232.811000,1.244274,56.869700,3.473380,-3.473380,0.908815,0.065530
2024-04-22,289.914100,232.937100,1.244603,56.977000,3.552012,-3.552012,0.906750,-0.227141
2024-04-23,290.121800,233.132100,1.244452,56.989700,3.536046,-3.536046,0.907169,0.046225
2024-04-24,290.084300,232.909400,1.245481,57.174900,3.692583,-3.692583,0.903060,-0.453001
2024-04-25,290.061300,232.975700,1.245028,57.085600,3.574622,-3.574622,0.906157,0.342921
2024-04-26,289.977400,232.647600,1.246423,57.329800,3.790163,-3.790163,0.900498,-0.624451
2024-04-28,289.979700,232.340600,1.248080,57.639100,4.070807,-4.070807,0.893131,-0.818171
2024-04-29,289.725600,231.953100,1.249070,57.772500,4.175553,-4.175553,0.890381,-0.307889
2024-04-30,289.881100,232.467900,1.246973,57.413200,3.787601,-3.787601,0.900565,1.143862
2024-05-06,290.120700,232.781300,1.246323,57.339400,3.685152,-3.685152,0.903255,0.298652
2024-05-07,290.381000,233.039900,1.246057,57.341100,3.658205,-3.658205,0.903962,0.078319
2024-05-08,290.565500,232.990500,1.247113,57.575000,3.863460,-3.863460,0.898574,-0.596096
2024-05-09,290.603900,232.833000,1.248122,57.770900,4.030718,-4.030718,0.894183,-0.488658
2024-05-10,290.652000,232.819700,1.248400,57.832300,4.063479,-4.063479,0.893323,-0.096182
2024-05-11,290.667300,232.618200,1.249547,58.049100,4.251642,-4.251642,0.888383,-0.552964
2024-05-13,290.826500,232.995000,1.248209,57.831500,4.005407,-4.005407,0.894847,0.727647
2024-05-14,290.970300,233.179400,1.247839,57.790900,3.936175,-3.936175,0.896665,0.203110
2024-05-15,291.084400,233.167800,1.248390,57.916600,4.033245,-4.033245,0.894117,-0.284202
2024-05-16,291.097900,233.105500,1.248782,57.992400,4.080418,-4.080418,0.892878,-0.138506
2024-05-17,291.119000,233.120300,1.248793,57.998700,4.058093,-4.058093,0.893464,0.065640
2024-05-20,291.271600,233.242200,1.248795,58.029400,4.060171,-4.060171,0.893410,-0.006105
2024-05-21,291.314700,233.127800,1.249592,58.186900,4.189051,-4.189051,0.890026,-0.378711
2024-05-22,291.446500,233.224000,1.249642,58.222500,4.196034,-4.196034,0.889843,-0.020597
2024-05-23,291.568800,233.354000,1.249470,58.214800,4.159719,-4.159719,0.890796,0.107137
2024-05-24,291.617000,233.302800,1.249951,58.314200,4.230507,-4.230507,0.888938,-0.208618
2024-05-27,291.741200,233.305400,1.250469,58.435800,4.323498,-4.323498,0.886497,-0.274624
2024-05-28,291.833300,233.409000,1.250309,58.424300,4.283391,-4.283391,0.887550,0.118772
2024-05-29,291.966300,233.551700,1.250114,58.414600,4.245086,-4.245086,0.888555,0.113299
2024-05-30,292.076900,233.565400,1.250514,58.511500,4.313385,-4.313385,0.886762,-0.201788
2024-05-31,292.144200,233.547300,1.250899,58.596900,4.370185,-4.370185,0.885271,-0.168158
2024-06-03,292.304900,233.763000,1.250433,58.541900,4.286589,-4.286589,0.887466,0.247904
2024-06-04,292.378100,233.799300,1.250552,58.578800,4.294895,-4.294895,0.887248,-0.024570
2024-06-05,292.475800,233.934800,1.250245,58.541000,4.228503,-4.228503,0.888991,0.196444
2024-06-06,292.591100,233.996200,1.250410,58.594900,4.253814,-4.253814,0.888326,-0.074746
2024-06-07,292.689400,233.970700,1.250966,58.718700,4.349028,-4.349028,0.885827,-0.281384
2024-06-11,292.830400,234.075500,1.251008,58.754900,4.356645,-4.356645,0.885627,-0.022572
2024-06-12,292.901500,234.082700,1.251274,58.818800,4.391964,-4.391964,0.884699,-0.104696
2024-06-13,292.965000,234.087400,1.251520,58.877600,4.422185,-4.422185,0.883906,-0.089680
2024-06-14,293.071600,234.086200,1.251982,58.985400,4.501410,-4.501410,0.881826,-0.235301
2024-06-17,293.193000,234.106600,1.252391,59.086400,4.573837,-4.573837,0.879925,-0.215620
2024-06-18,293.271400,234.182900,1.252318,59.088500,4.547366,-4.547366,0.880620,0.078974
2024-06-19,293.291200,234.344100,1.251541,58.947100,4.377399,-4.377399,0.885082,0.506698
2024-06-20,293.348500,234.488200,1.251016,58.860300,4.262034,-4.262034,0.888110,0.342186
2024-06-21,293.373100,234.381300,1.251692,58.991800,4.364972,-4.364972,0.885408,-0.304284
2024-06-24,293.445300,234.491100,1.251413,58.954200,4.298812,-4.298812,0.887145,0.196165
2024-06-25,293.524200,234.693300,1.250671,58.830900,4.146955,-4.146955,0.891131,0.449378
2024-06-26,293.571400,234.809100,1.250256,58.762300,4.049801,-4.049801,0.893682,0.286214
2024-06-27,293.650300,234.975900,1.249704,58.674400,3.933350,-3.933350,0.896739,0.342085
2024-06-28,293.761700,235.057300,1.249745,58.704400,3.934801,-3.934801,0.896701,-0.004249
2024-07-01,293.829800,234.999500,1.250342,58.830300,4.032155,-4.032155,0.894145,-0.285021
2024-07-02,293.860200,235.018300,1.250372,58.841900,4.015211,-4.015211,0.894590,0.049746
2024-07-03,293.916900,235.241200,1.249428,58.675700,3.820471,-3.820471,0.899702,0.571484
2024-07-04,294.016800,235.234400,1.249889,58.782400,3.898633,-3.898633,0.897651,-0.228070
2024-07-05,294.062200,235.057600,1.251022,59.004600,4.092298,-4.092298,0.892566,-0.566389
2024-07-08,294.059400,234.746900,1.252666,59.312500,4.371665,-4.371665,0.885232,-0.821688
2024-07-09,294.133200,234.976400,1.251756,59.156800,4.187436,-4.187436,0.890069,0.546354
2024-07-10,294.233400,235.010900,1.251999,59.222500,4.224609,-4.224609,0.889093,-0.109642
2024-07-11,294.363300,235.075300,1.252209,59.288000,4.261585,-4.261585,0.888122,-0.109180
2024-07-12,294.469100,235.181600,1.252092,59.287500,4.232563,-4.232563,0.888884,0.085786
2024-07-15,294.630900,235.292100,1.252192,59.338800,4.255344,-4.255344,0.888286,-0.067283
2024-07-16,294.712700,235.342900,1.252269,59.369800,4.257828,-4.257828,0.888221,-0.007341
2024-07-17,294.771400,235.374900,1.252348,59.396500,4.256015,-4.256015,0.888268,0.005359
2024-07-18,294.826500,235.349200,1.252719,59.477300,4.308305,-4.308305,0.886896,-0.154541
2024-07-19,294.880500,235.392900,1.252716,59.487600,4.290097,-4.290097,0.887374,0.053896
2024-07-22,295.038300,235.788000,1.251286,59.250300,4.024292,-4.024292,0.894352,0.786372
2024-07-23,295.170100,236.040500,1.250506,59.129600,3.875090,-3.875090,0.898269,0.437964
2024-07-24,295.260600,236.061300,1.250779,59.199300,3.916291,-3.916291,0.897187,-0.120412
2024-07-25,295.404400,236.117500,1.251091,59.286900,3.975394,-3.975394,0.895635,-0.172942
2024-07-26,295.515400,236.125900,1.251516,59.389500,4.049500,-4.049500,0.893690,-0.217218
2024-07-29,295.677500,236.194700,1.251838,59.482800,4.114309,-4.114309,0.891988,-0.190379
2024-07-30,295.840300,236.258400,1.252190,59.581900,4.184921,-4.184921,0.890135,-0.207821
2024-07-31,295.951900,236.497500,1.251395,59.454400,4.028936,-4.028936,0.894230,0.460045
2024-08-01,296.102300,236.639700,1.251279,59.462600,4.008653,-4.008653,0.894762,0.059545
2024-08-02,296.211800,236.738700,1.251218,59.473100,3.990673,-3.990673,0.895234,0.052754
2024-08-05,296.381200,236.815500,1.251528,59.565700,4.054796,-4.054796,0.893551,-0.188039
2024-08-06,296.410800,236.697500,1.252277,59.713300,4.173922,-4.173922,0.890423,-0.349992
2024-08-07,296.490000,236.803000,1.252053,59.687000,4.119150,-4.119150,0.891861,0.161484
2024-08-08,296.433400,236.661700,1.252562,59.771700,4.175381,-4.175381,0.890385,-0.165520
2024-08-09,296.256500,236.380700,1.253302,59.875800,4.251015,-4.251015,0.888400,-0.223003
2024-08-12,295.908300,235.923000,1.254258,59.985300,4.332052,-4.332052,0.886272,-0.239467
2024-08-13,295.925700,236.144400,1.253156,59.781300,4.099591,-4.099591,0.892375,0.688579
2024-08-14,296.140100,236.472500,1.252324,59.667600,3.957434,-3.957434,0.896107,0.418210
2024-08-15,296.210800,236.226600,1.253927,59.984200,4.245579,-4.245579,0.888542,-0.844157
2024-08-16,296.266900,236.155900,1.254539,60.111000,4.343927,-4.343927,0.885960,-0.290575
2024-08-19,296.325300,236.181200,1.254652,60.144100,4.348577,-4.348577,0.885838,-0.013781
2024-08-20,296.295800,236.207300,1.254389,60.088500,4.264531,-4.264531,0.888045,0.249079
2024-08-21,296.177800,236.102200,1.254447,60.075600,4.223187,-4.223187,0.889130,0.122221
2024-08-22,296.154900,236.253200,1.253549,59.901700,4.020846,-4.020846,0.894442,0.597434
2024-08-23,296.009900,236.303000,1.252671,59.706900,3.797608,-3.797608,0.900303,0.655221
2024-08-26,295.847700,236.476400,1.251066,59.371300,3.433572,-3.433572,0.909860,1.061517
2024-08-27,295.527600,236.252500,1.250897,59.275100,3.308939,-3.308939,0.913131,0.359608
2024-08-28,295.529100,236.289500,1.250708,59.239600,3.245009,-3.245009,0.914810,0.183799
2024-08-29,295.597900,236.349400,1.250682,59.248500,3.225482,-3.225482,0.915322,0.056038
2024-08-30,295.669300,236.336900,1.251050,59.332400,3.280958,-3.280958,0.913866,-0.159111
2024-09-02,295.863900,236.734200,1.249773,59.129700,3.049836,-3.049836,0.919934,0.663941
2024-09-03,295.972800,236.876500,1.249481,59.096300,2.988017,-2.988017,0.921557,0.176415
2024-09-04,296.039100,237.015600,1.249028,59.023500,2.886801,-2.886801,0.924214,0.288336
2024-09-05,296.110400,237.060300,1.249093,59.050100,2.884988,-2.884988,0.924261,0.005151
2024-09-06,296.157000,237.032800,1.249435,59.124200,2.930677,-2.930677,0.923062,-0.129775
2024-09-09,296.253100,237.154600,1.249198,59.098500,2.876569,-2.876569,0.924482,0.153887
2024-09-10,296.235700,237.208400,1.248842,59.027300,2.776964,-2.776964,0.927097,0.282849
2024-09-11,296.207000,237.405700,1.247683,58.801300,2.522561,-2.522561,0.933776,0.720390
2024-09-12,296.175900,237.463500,1.247248,58.712400,2.405262,-2.405262,0.936855,0.329781
2024-09-13,296.161700,237.507000,1.246960,58.654700,2.319165,-2.319165,0.939116,0.241261
2024-09-14,296.235900,237.633000,1.246611,58.602900,2.238970,-2.238970,0.941221,0.224180
2024-09-18,296.317400,237.648000,1.246875,58.669400,2.277079,-2.277079,0.940220,-0.106292
2024-09-19,296.297100,237.608200,1.246999,58.688900,2.268190,-2.268190,0.940454,0.024819
2024-09-20,296.248900,237.594300,1.246869,58.654600,2.205504,-2.205504,0.942099,0.174987
2024-09-23,296.260300,237.711500,1.246302,58.548800,2.071320,-2.071320,0.945622,0.373916
2024-09-24,296.229100,237.731100,1.246068,58.498000,1.992140,-1.992140,0.947701,0.219823
2024-09-25,296.250000,238.043800,1.244519,58.206200,1.671962,-1.671962,0.956106,0.886935
2024-09-26,296.240100,238.178600,1.243773,58.061500,1.498886,-1.498886,0.960650,0.475226
2024-09-27,295.930900,237.332100,1.246906,58.598800,2.007814,-2.007814,0.947289,-1.390792
2024-09-29,295.243200,236.422300,1.248796,58.820900,2.201544,-2.201544,0.942203,-0.536891
2024-09-30,294.936600,237.135700,1.243746,57.800900,1.153177,-1.153177,0.969726,2.921059
2024-10-08,294.496300,236.774900,1.243782,57.721400,1.045312,-1.045312,0.972557,0.292012
2024-10-09,293.555000,236.741900,1.239979,56.813100,0.108650,-0.108650,0.997147,2.528362
2024-10-10,293.681900,237.271700,1.237745,56.410200,-0.322609,0.322609,1.008469,1.135405
2024-10-11,294.068400,237.620000,1.237557,56.448400,-0.312765,0.312765,1.008211,-0.025625
2024-10-12,294.554500,237.594700,1.239735,56.959800,0.170281,-0.170281,0.995529,-1.257792
2024-10-14,295.088800,237.750100,1.241172,57.338700,0.520829,-0.520829,0.986327,-0.924413
2024-10-15,295.501500,237.764000,1.242835,57.737500,0.891281,-0.891281,0.976601,-0.986012
2024-10-16,295.654000,237.769800,1.243446,57.884200,1.009635,-1.009635,0.973494,-0.318154
2024-10-17,295.832800,237.811400,1.243981,58.021400,1.118492,-1.118492,0.970636,-0.293558
2024-10-18,295.975700,237.842300,1.244420,58.133400,1.202151,-1.202151,0.968440,-0.226271
2024-10-21,296.050200,237.714400,1.245403,58.335800,1.376213,-1.376213,0.963871,-0.471849
2024-10-22,295.956300,237.530400,1.245972,58.425900,1.437978,-1.437978,0.962249,-0.168226
2024-10-23,295.673000,237.312300,1.245924,58.360700,1.344445,-1.344445,0.964704,0.255181
2024-10-24,295.631900,237.395900,1.245312,58.236000,1.191415,-1.191415,0.968722,0.416442
2024-10-25,295.511000,237.406700,1.244746,58.104300,1.031387,-1.031387,0.972923,0.433678
2024-10-28,295.415200,237.533800,1.243676,57.881400,0.780162,-0.780162,0.979518,0.677885
2024-10-29,295.296500,237.557100,1.243055,57.739400,0.609840,-0.609840,0.983990,0.456489
2024-10-30,295.198100,237.557900,1.242636,57.640200,0.482320,-0.482320,0.987337,0.340219
2024-10-31,295.181300,237.608900,1.242299,57.572400,0.386203,-0.386203,0.989861,0.255568
2024-11-01,295.305300,237.810200,1.241769,57.495100,0.280589,-0.280589,0.992633,0.280105
2024-11-04,295.433900,237.917000,1.241752,57.516900,0.274077,-0.274077,0.992804,0.017222
2024-11-05,295.401700,237.910300,1.241652,57.491400,0.220267,-0.220267,0.994217,0.142287
2024-11-06,295.441300,237.926700,1.241732,57.514600,0.215161,-0.215161,0.994351,0.013485
2024-11-07,295.488200,238.055100,1.241260,57.433100,0.105356,-0.105356,0.997234,0.289902
2024-11-08,295.525000,238.062600,1.241375,57.462400,0.106355,-0.106355,0.997208,-0.002628
2024-11-11,295.658500,238.123600,1.241618,57.534900,0.150556,-0.150556,0.996047,-0.116364
2024-11-12,295.778100,238.248700,1.241468,57.529400,0.116759,-0.116759,0.996934,0.089077
2024-11-13,295.909300,238.257400,1.241973,57.651900,0.210965,-0.210965,0.994461,-0.248075
2024-11-14,296.023300,238.262000,1.242428,57.761300,0.292074,-0.292074,0.992332,-0.214117
2024-11-15,296.142600,238.311200,1.242672,57.831400,0.333885,-0.333885,0.991234,-0.110613
2024-11-18,296.248100,238.262100,1.243371,57.986000,0.460198,-0.460198,0.987918,-0.334538
2024-11-19,296.338900,238.268000,1.243721,58.070900,0.516814,-0.516814,0.986432,-0.150450
2024-11-20,296.461500,238.307000,1.244032,58.154500,0.572133,-0.572133,0.984980,-0.147223
2024-11-21,296.553200,238.398800,1.243937,58.154400,0.543754,-0.543754,0.985725,0.075638
2024-11-22,296.719100,238.427500,1.244484,58.291600,0.652678,-0.652678,0.982865,-0.290094
2024-11-25,296.899800,238.532200,1.244695,58.367600,0.700404,-0.700404,0.981612,-0.127478
2024-11-26,297.060400,238.577500,1.245132,58.482900,0.787433,-0.787433,0.979327,-0.232752
2024-11-27,297.211600,238.597100,1.245663,58.614500,0.890764,-0.890764,0.976615,-0.276997
2024-11-28,297.324100,238.693000,1.245634,58.631100,0.879098,-0.879098,0.976921,0.031360
2024-11-29,297.501900,238.930700,1.245139,58.571200,0.790934,-0.790934,0.979236,0.236921
2024-12-02,297.875700,239.554700,1.243456,58.321000,0.512472,-0.512472,0.986546,0.746534
2024-12-03,298.037500,239.527000,1.244275,58.510500,0.673713,-0.673713,0.982313,-0.429072
2024-12-04,298.259000,239.658900,1.244515,58.600100,0.735057,-0.735057,0.980702,-0.163942
2024-12-05,298.405200,239.670800,1.245063,58.734400,0.841103,-0.841103,0.977919,-0.283876
2024-12-06,298.542500,239.662800,1.245677,58.879700,0.958151,-0.958151,0.974846,-0.314221
2024-12-09,298.691100,239.812700,1.245518,58.878400,0.928602,-0.928602,0.975621,0.079576
2024-12-10,298.971800,240.384100,1.243725,58.587700,0.609656,-0.609656,0.983995,0.858239
2024-12-11,299.011300,240.426000,1.243673,58.585300,0.579012,-0.579012,0.984799,0.081757
2024-12-12,299.090100,240.733800,1.242410,58.356300,0.321770,-0.321770,0.991552,0.685749
2024-12-13,299.287200,241.262200,1.240506,58.025000,-0.037769,0.037769,1.000991,0.951924
2024-12-16,299.495900,241.540700,1.239940,57.955200,-0.135806,0.135806,1.003565,0.257117
2024-12-17,299.465600,241.403800,1.240517,58.061800,-0.057441,0.057441,1.001508,-0.204999
2024-12-18,299.433200,241.429100,1.240253,58.004100,-0.143373,0.143373,1.003764,0.225254
2024-12-19,299.385500,241.550200,1.239434,57.835300,-0.340403,0.340403,1.008936,0.515314
2024-12-20,299.486400,241.981600,1.237641,57.504800,-0.699130,0.699130,1.018354,0.933410
2024-12-23,299.619300,242.222800,1.236957,57.396500,-0.835655,0.835655,1.021938,0.351953
2024-12-24,299.536600,242.148400,1.236996,57.388200,-0.872177,0.872177,1.022896,0.093823
2024-12-25,299.506800,241.900500,1.238140,57.606300,-0.682297,0.682297,1.017912,-0.487325
2024-12-26,299.492400,241.884100,1.238165,57.608300,-0.708515,0.708515,1.018600,0.067617
2024-12-27,299.626800,242.159300,1.237313,57.467500,-0.877531,0.877531,1.023037,0.435606
2024-12-30,299.700900,242.123600,1.237801,57.577300,-0.795944,0.795944,1.020895,-0.209364
2024-12-31,299.813600,242.142800,1.238169,57.670800,-0.730654,0.730654,1.019181,-0.167893
2025-01-02,300.091900,242.292900,1.238550,57.799000,-0.630662,0.630662,1.016556,-0.257563
2025-01-03,300.301000,242.508100,1.238313,57.792900,-0.664968,0.664968,1.017457,0.088595
2025-01-06,300.482400,242.487400,1.239167,57.995000,-0.491072,0.491072,1.012892,-0.448690
2025-01-07,300.543400,242.270600,1.240528,58.272800,-0.241473,0.241473,1.006339,-0.646921
2025-01-08,300.610900,242.131800,1.241518,58.479100,-0.063372,0.063372,1.001663,-0.464616
2025-01-09,300.602800,241.890000,1.242725,58.712800,0.142131,-0.142131,0.996268,-0.538603
2025-01-10,300.486600,241.686400,1.243291,58.800200,0.201337,-0.201337,0.994714,-0.156012
2025-01-13,300.450400,241.503800,1.244081,58.946600,0.319545,-0.319545,0.991611,-0.311975
2025-01-14,300.381700,241.760800,1.242475,58.620900,-0.034345,0.034345,1.000901,0.936911
2025-01-15,300.391500,241.908600,1.241756,58.482900,-0.200532,0.200532,1.005264,0.435891
2025-01-16,300.266400,241.708900,1.242265,58.557500,-0.154117,0.154117,1.004046,-0.121213
2025-01-17,300.209500,241.735800,1.241891,58.473700,-0.266100,0.266100,1.006985,0.292799
2025-01-20,300.142600,241.709000,1.241752,58.433600,-0.334380,0.334380,1.008778,0.178010
2025-01-21,300.141800,241.808400,1.241238,58.333400,-0.462759,0.462759,1.012148,0.334093
2025-01-22,300.176700,241.896200,1.240932,58.280500,-0.543835,0.543835,1.014277,0.210290
2025-01-23,300.141900,241.693200,1.241830,58.448700,-0.403808,0.403808,1.010601,-0.362431
2025-01-24,300.042400,241.534900,1.242232,58.507500,-0.373180,0.373180,1.009797,-0.079565
2025-01-26,300.093900,241.651100,1.241848,58.442800,-0.466049,0.466049,1.012235,0.241440
2025-01-27,300.323700,241.911800,1.241459,58.411900,-0.525116,0.525116,1.013785,0.153191
2025-02-05,300.549000,242.146200,1.241188,58.402800,-0.562380,0.562380,1.014764,0.096499
2025-02-06,300.705700,242.328600,1.240901,58.377100,-0.616243,0.616243,1.016178,0.139345
2025-02-07,300.805700,242.396100,1.240968,58.409600,-0.611903,0.611903,1.016064,-0.011212
2025-02-08,300.855400,242.317500,1.241575,58.537900,-0.511761,0.511761,1.013435,-0.258742
2025-02-10,300.843100,242.119900,1.242538,58.723200,-0.354616,0.354616,1.009309,-0.407075
2025-02-11,300.837800,242.006600,1.243098,58.831200,-0.274770,0.274770,1.007213,-0.207684
2025-02-12,300.886700,242.021000,1.243226,58.865700,-0.268421,0.268421,1.007046,-0.016548
2025-02-13,300.947900,241.904000,1.244080,59.043900,-0.118370,0.118370,1.003107,-0.391166
2025-02-14,300.878300,241.631800,1.245193,59.246500,0.056083,-0.056083,0.998527,-0.456566
2025-02-17,300.860700,241.474600,1.245931,59.386100,0.167539,-0.167539,0.995601,-0.293030
2025-02-18,300.705400,241.209300,1.246658,59.496100,0.249396,-0.249396,0.993452,-0.215847
2025-02-19,300.693900,241.374200,1.245758,59.319700,0.044856,-0.044856,0.998822,0.540509
2025-02-20,300.614600,241.210700,1.246274,59.403900,0.100918,-0.100918,0.997350,-0.147351
2025-02-21,300.423400,240.799800,1.247607,59.623600,0.292482,-0.292482,0.992321,-0.504241
2025-02-24,300.195800,240.403900,1.248714,59.791900,0.432649,-0.432649,0.988641,-0.370820
2025-02-25,300.036000,240.328500,1.248441,59.707500,0.320117,-0.320117,0.991596,0.298818
2025-02-26,300.074000,240.439300,1.248024,59.634700,0.219188,-0.219188,0.994245,0.267211
2025-02-27,299.927700,240.171300,1.248807,59.756400,0.312761,-0.312761,0.991789,-0.247074
2025-02-28,299.838300,240.192200,1.248327,59.646100,0.174336,-0.174336,0.995423,0.366410
2025-03-03,299.937500,240.642400,1.246403,59.295100,-0.204787,0.204787,1.005376,0.999871
2025-03-04,300.024200,240.808100,1.245906,59.216100,-0.311908,0.311908,1.008188,0.279716
2025-03-05,300.066000,240.784900,1.246199,59.281100,-0.275026,0.275026,1.007220,-0.096037
2025-03-06,300.053500,240.545800,1.247386,59.507700,-0.076543,0.076543,1.002009,-0.517335
2025-03-07,299.730200,240.089600,1.248410,59.640600,0.028243,-0.028243,0.999258,-0.274538
2025-03-10,299.660500,240.011700,1.248525,59.648800,0.008331,-0.008331,0.999781,0.052313
2025-03-11,299.462300,239.576500,1.249965,59.885800,0.217221,-0.217221,0.994297,-0.548510
2025-03-12,299.508700,239.870600,1.248626,59.638100,-0.058587,0.058587,1.001538,0.728219
2025-03-13,299.705500,240.083100,1.248341,59.622400,-0.102393,0.102393,1.002688,0.114825
2025-03-14,299.813600,240.174000,1.248318,59.639600,-0.113297,0.113297,1.002974,0.028548
2025-03-17,299.822400,239.972000,1.249406,59.850400,0.069402,-0.069402,0.998178,-0.478208
2025-03-18,299.898700,240.010400,1.249524,59.888300,0.079202,-0.079202,0.997920,-0.025776
2025-03-19,300.027900,240.084600,1.249676,59.943300,0.106105,-0.106105,0.997214,-0.070773
2025-03-20,300.239900,240.330200,1.249281,59.909700,0.044409,-0.044409,0.998834,0.162419
2025-03-21,300.414900,240.300000,1.250166,60.114900,0.221516,-0.221516,0.994184,-0.465493
2025-03-24,300.633100,240.285400,1.251150,60.347700,0.426225,-0.426225,0.988810,-0.540557
2025-03-25,300.788500,240.427100,1.251059,60.361400,0.411836,-0.411836,0.989188,0.038203
2025-03-26,300.948000,240.403200,1.251847,60.544800,0.567149,-0.567149,0.985111,-0.412193
2025-03-27,301.085600,240.495900,1.251937,60.589700,0.583964,-0.583964,0.984669,-0.044811
2025-03-28,301.179200,240.523300,1.252183,60.655900,0.622081,-0.622081,0.983668,-0.101625
2025-03-31,301.272100,240.553200,1.252414,60.718900,0.657000,-0.657000,0.982752,-0.093194
2025-04-01,301.306900,240.561200,1.252517,60.745700,0.655721,-0.655721,0.982785,0.003416
2025-04-02,301.407100,240.685800,1.252285,60.721300,0.603244,-0.603244,0.984163,0.140178
2025-04-03,301.779100,241.326000,1.250504,60.453100,0.306969,-0.306969,0.991941,0.790313
2025-04-07,302.267900,241.947100,1.249314,60.320800,0.146597,-0.146597,0.996151,0.424440
2025-04-08,302.242600,241.577400,1.251121,60.665200,0.462926,-0.462926,0.987847,-0.833654
2025-04-09,302.219300,241.552500,1.251154,60.666800,0.436457,-0.436457,0.988541,0.070342
2025-04-10,302.209200,241.603200,1.250849,60.606000,0.347590,-0.347590,0.990874,0.236002
2025-04-11,302.237200,241.895600,1.249453,60.341600,0.055126,-0.055126,0.998552,0.774866
2025-04-14,302.314500,241.808200,1.250224,60.506300,0.191763,-0.191763,0.994965,-0.359228
2025-04-15,302.325700,241.776100,1.250437,60.549600,0.207002,-0.207002,0.994565,-0.040209
2025-04-16,302.312800,241.806400,1.250227,60.506400,0.135743,-0.135743,0.996436,0.188095
2025-04-17,302.319500,241.798700,1.250294,60.520800,0.122087,-0.122087,0.996795,0.035981
2025-04-18,302.354200,241.720800,1.250841,60.633400,0.206632,-0.206632,0.994575,-0.222667
2025-04-21,302.391500,241.647700,1.251373,60.743800,0.288979,-0.288979,0.992413,-0.217362
2025-04-22,302.422600,241.693700,1.251264,60.728900,0.246028,-0.246028,0.993541,0.113619
2025-04-23,302.339900,241.586900,1.251475,60.753000,0.242079,-0.242079,0.993644,0.010434
2025-04-24,302.323800,241.601500,1.251332,60.722300,0.183332,-0.183332,0.995187,0.155212
2025-04-25,302.326700,241.599700,1.251354,60.727000,0.159988,-0.159988,0.995800,0.061583
2025-04-27,302.400100,241.595000,1.251682,60.805100,0.210044,-0.210044,0.994485,-0.131967
2025-04-28,302.390100,241.647600,1.251368,60.742500,0.119403,-0.119403,0.996865,0.239276
2025-04-29,302.450500,241.792900,1.250866,60.657600,0.006464,-0.006464,0.999830,0.297427
2025-04-30,302.495600,241.938200,1.250301,60.557400,-0.121773,0.121773,1.003196,0.336713
2025-05-06,302.655700,242.031200,1.250482,60.624500,-0.082708,0.082708,1.002171,-0.102228
2025-05-07,302.677500,242.117200,1.250128,60.560300,-0.174942,0.174942,1.004592,0.241612
2025-05-08,302.843700,242.360700,1.249558,60.483000,-0.280273,0.280273,1.007358,0.275258
2025-05-09,303.010700,242.494100,1.249559,60.516600,-0.274703,0.274703,1.007211,-0.014517
2025-05-12,303.088000,242.406500,1.250330,60.681500,-0.137831,0.137831,1.003618,-0.356752
2025-05-13,303.164900,242.410300,1.250627,60.754600,-0.092756,0.092756,1.002435,-0.117905
2025-05-14,303.247000,242.316600,1.251450,60.930400,0.055020,-0.055020,0.998555,-0.387008
2025-05-15,303.345200,242.188000,1.252520,61.157200,0.253798,-0.253798,0.993337,-0.522598
2025-05-16,303.348200,241.972500,1.253647,61.375700,0.444278,-0.444278,0.988336,-0.503413
