日期,corp_wealth,gov_wealth,wealth_ratio
2026-04-13,312.5359,246.113,1.2698878157594278
2026-04-14,312.5655,246.1265,1.2699384259720103
2026-04-15,312.5966,246.2115,1.2696263172110158
2026-04-16,312.6308,246.3418,1.269093592723606
2026-04-17,312.6397,246.4558,1.2685426758063718
2026-04-20,312.7282,246.5639,1.268345447164001
2026-04-21,312.7915,246.5929,1.268452984656087
2026-04-22,312.8414,246.6954,1.2681282261444682
2026-04-23,312.8541,246.709,1.2681097973726132
2026-04-24,312.8739,246.6951,1.2682615098556882
2026-04-27,312.9153,246.5983,1.268927239157772
2026-04-28,312.9735,246.6762,1.2687624505323174
2026-04-29,313.021,246.8074,1.2682804486413293
2026-04-30,313.0334,246.7817,1.2684627749950663
2026-05-06,313.0757,246.7474,1.268810532552724
2026-05-07,313.0572,246.8318,1.2683017342173903
2026-05-08,313.0709,246.9248,1.2678795325540406
2026-05-09,313.0307,246.9475,1.2676001984227419
2026-05-11,313.0777,246.999,1.2675261843165357
2026-05-12,313.1705,247.1261,1.2672497967636764
2026-05-13,313.2152,247.2268,1.266914428371034
2026-05-14,313.261,247.2654,1.26690187951893
2026-05-15,313.3399,247.2805,1.267143587949717
2026-05-18,313.4539,247.3218,1.2673929269478064
2026-05-19,313.4965,247.4199,1.2670625927825532
2026-05-20,313.5672,247.4671,1.2671066174048995
2026-05-21,313.6309,247.4411,1.2674971942817908
2026-05-22,313.67,247.3782,1.2679775339945072
2026-05-25,313.7631,247.4643,1.267912583754505
2026-05-26,313.8476,247.5988,1.2675651093624039
2026-05-27,313.8972,247.8161,1.2666537807672704
2026-05-28,313.9639,247.9425,1.2662770602054914
2026-05-29,314.054,247.9461,1.2666220601977607
2026-06-01,314.1497,248.0279,1.2665901698962092
2026-06-02,314.2428,248.0173,1.2670196796755708
2026-06-03,314.3104,247.9726,1.267520685753184
2026-06-04,314.3842,248.0014,1.2676710695988007
2026-06-05,314.4422,247.9825,1.2680015726916216
2026-06-08,314.4547,247.9246,1.2683481187425532
2026-06-09,314.3871,247.8432,1.268491933609637
2026-06-10,314.3526,247.7718,1.2687182318568941
2026-06-11,314.2154,247.6366,1.2688568652614356
2026-06-12,314.1786,247.5992,1.2688998995150227
2026-06-15,314.2305,247.6191,1.26900752001764
2026-06-16,314.2589,247.7206,1.2686022074869834
2026-06-17,314.3198,247.8822,1.2680208582947867
2026-06-18,314.3734,247.9862,1.2677052190807392
2026-06-22,314.4566,248.0366,1.2677830610482486
2026-06-23,314.4339,247.9809,1.26797628365733
2026-06-24,314.475,248.0183,1.2679507923407265
2026-06-25,314.5333,248.1408,1.2675597886361292
2026-06-26,314.5737,248.1912,1.2674651639542416
2026-06-29,314.645,248.358,1.2669010058061345
2026-06-30,314.6524,248.3923,1.2667558535429642
2026-07-01,314.564,248.22,1.2672790266698897
2026-07-02,314.5809,248.1968,1.2674655757044408
2026-07-03,314.6082,248.2203,1.2674555626594601
2026-07-06,314.6725,248.3409,1.2670989756419502
2026-07-07,314.7177,248.3543,1.2672126071503493
2026-07-08,314.7423,248.3495,1.2673361532839809
2026-07-09,314.7617,248.3476,1.2674239654419854
2026-07-10,314.8116,248.3074,1.2678301170243014
2026-07-13,314.8614,248.3122,1.2680061632090571
2026-07-14,314.8899,248.2976,1.268195504104752
2026-07-15,314.9056,248.3433,1.2680253503919776
2026-07-16,314.9317,248.3294,1.2682014292306911
2026-07-17,314.9996,248.3164,1.2685412642902363
2026-07-20,315.0453,248.3508,1.268549567788789
2026-07-21,315.0669,248.3526,1.2686273467642375
2026-07-22,315.098,248.3956,1.2685329369763394
2026-07-23,315.1326,248.3907,1.2686972579891276
2026-07-24,315.1516,248.343,1.2690174476429776
2026-07-27,315.2116,248.3708,1.2691169815453345
2026-07-28,315.1993,248.3454,1.2691972551132413
2026-07-29,315.2182,248.3587,1.2692053872080986
2026-07-30,315.229,248.4149,1.268961724920687
2026-07-31,315.2717,248.4751,1.2688261318739786
