date,恒生指数,CAD,申万房地产
2023-10-13,17813.449000,7937.000000,2490.110000
2023-10-16,17640.359000,7984.000000,2450.480000
2023-10-17,17773.340000,7960.500000,2435.660000
2023-10-18,17732.520000,7990.000000,2395.970000
2023-10-19,17295.889000,8009.000000,2371.170000
2023-10-20,17172.129000,7936.000000,2385.080000
2023-10-23,17172.129000,7980.000000,2341.130000
2023-10-24,16991.529000,8077.000000,2388.820000
2023-10-25,17085.330000,7984.000000,2392.440000
2023-10-26,17044.609000,7988.000000,2364.390000
2023-10-27,17398.730000,8088.000000,2390.290000
2023-10-30,17406.359000,8133.000000,2383.470000
2023-10-31,17112.480000,8113.500000,2390.170000
2023-11-01,17101.779000,8107.500000,2370.790000
2023-11-02,17230.590000,8174.500000,2355.210000
2023-11-03,17664.119000,8166.500000,2346.390000
2023-11-06,17966.590000,8242.500000,2418.050000
2023-11-07,17670.160000,8196.500000,2419.030000
2023-11-08,17568.461000,8105.000000,2441.320000
2023-11-09,17511.289000,8117.500000,2427.600000
2023-11-10,17203.262000,8033.500000,2399.490000
2023-11-13,17426.209000,8184.500000,2400.610000
2023-11-14,17396.861000,8212.000000,2432.900000
2023-11-15,18079.000000,8276.000000,2421.890000
2023-11-16,17832.818000,8236.000000,2409.420000
2023-11-17,17454.189000,8307.000000,2392.120000
2023-11-20,17778.070000,8444.000000,2394.340000
2023-11-21,17733.889000,8463.000000,2447.660000
2023-11-22,17734.600000,8376.000000,2437.400000
2023-11-23,17910.840000,8397.000000,2493.260000
2023-11-24,17559.420000,8438.000000,2491.850000
2023-11-27,17525.059000,8374.000000,2444.830000
2023-11-28,17354.141000,8450.000000,2418.820000
2023-11-29,16993.439000,8444.500000,2358.550000
2023-11-30,17042.881000,8467.500000,2354.780000
2023-12-01,16830.301000,8622.000000,2370.090000
2023-12-04,16646.049000,8427.500000,2340.920000
2023-12-05,16327.859000,8341.500000,2290.160000
2023-12-06,16463.262000,8245.000000,2316.810000
2023-12-07,16345.890000,8369.000000,2325.070000
2023-12-08,16334.369000,8438.000000,2282.470000
2023-12-11,16201.489000,8343.000000,2269.900000
2023-12-12,16374.499000,8342.000000,2340.090000
2023-12-13,16228.750000,8334.500000,2291.330000
2023-12-14,16402.189000,8527.000000,2282.900000
2023-12-15,16792.189000,8524.000000,2307.200000
2023-12-18,16629.230000,8467.500000,2280.610000
2023-12-19,16505.000000,8585.000000,2251.700000
2023-12-20,16613.811000,8593.000000,2217.210000
2023-12-21,16621.129000,8601.500000,2240.830000
2023-12-22,16340.409000,8567.000000,2211.760000
2023-12-25,16340.409000,8567.000000,2187.690000
2023-12-26,16340.409000,8567.000000,2153.130000
2023-12-27,16624.840000,8695.000000,2158.580000
2023-12-28,17043.529000,8615.000000,2214.140000
2023-12-29,17047.391000,8556.500000,2204.670000
2024-01-02,16788.551000,8527.500000,2162.040000
2024-01-03,16646.410000,8515.500000,2173.050000
2024-01-04,16645.980000,8478.000000,2143.250000
2024-01-05,16535.330000,8415.000000,2140.340000
2024-01-08,16224.449000,8434.000000,2102.480000
2024-01-09,16190.020000,8328.500000,2114.890000
2024-01-10,16097.280000,8388.500000,2107.210000
2024-01-11,16302.040000,8374.000000,2124.450000
2024-01-12,16244.579000,8294.000000,2116.980000
2024-01-15,16216.330000,8379.000000,2125.660000
2024-01-16,15865.920000,8345.000000,2103.950000
2024-01-17,15276.899000,8280.000000,2046.690000
2024-01-18,15391.790000,8311.000000,2043.970000
2024-01-19,15308.689000,8380.000000,2041.460000
2024-01-22,14961.181000,8328.000000,1948.400000
2024-01-23,15353.980000,8420.000000,1976.370000
2024-01-24,15899.870000,8566.500000,2047.500000
2024-01-25,16211.960000,8547.500000,2157.800000
2024-01-26,15952.230000,8524.500000,2224.720000
2024-01-29,16077.240000,8575.500000,2183.820000
2024-01-30,15703.449000,8639.000000,2107.260000
2024-01-31,15485.070000,8615.000000,2027.040000
2024-02-01,15566.210000,8523.000000,1978.390000
2024-02-02,15533.560000,8463.500000,1968.460000
2024-02-05,15510.010000,8374.000000,1855.640000
2024-02-06,16136.870000,8399.000000,1894.630000
2024-02-07,16081.890000,8305.000000,1893.050000
2024-02-08,15878.070000,8225.000000,1988.230000
2024-02-09,15746.579000,8185.000000,1988.230000
2024-02-12,15746.579000,8253.500000,1988.230000
2024-02-13,15746.579000,8209.000000,1988.230000
2024-02-14,15879.379000,8201.000000,1988.230000
2024-02-15,15944.631000,8322.000000,1988.230000
2024-02-16,16339.960000,8472.000000,1988.230000
2024-02-19,16155.609000,8425.000000,1997.250000
2024-02-20,16247.511000,8531.000000,2014.900000
2024-02-21,16503.102000,8544.500000,2057.720000
2024-02-22,16742.951000,8604.500000,2060.280000
2024-02-23,16725.859000,8557.000000,2077.640000
2024-02-26,16634.738000,8448.500000,2060.750000
2024-02-27,16790.801000,8488.000000,2099.970000
2024-02-28,16536.850000,8455.000000,2034.180000
2024-02-29,16511.439000,8478.500000,2073.170000
2024-03-01,16589.439000,8522.000000,2062.760000
2024-03-04,16595.969000,8521.500000,2011.080000
2024-03-05,16162.640000,8488.500000,2006.920000
2024-03-06,16438.090000,8545.500000,1992.500000
2024-03-07,16229.779000,8641.500000,1976.230000
2024-03-08,16353.391000,8566.000000,1969.450000
2024-03-11,16587.570000,8653.500000,2018.720000
2024-03-12,17093.500000,8648.000000,2097.640000
2024-03-13,17082.111000,8917.000000,2048.530000
2024-03-14,16961.660000,8911.000000,2060.460000
2024-03-15,16720.889000,9070.500000,2057.550000
2024-03-18,16737.119000,9102.000000,2057.710000
2024-03-19,16529.480000,8969.500000,2041.340000
2024-03-20,16543.070000,8989.500000,2046.300000
2024-03-21,16863.102000,8963.000000,2058.440000
2024-03-22,16499.471000,8846.000000,2030.170000
2024-03-25,16473.641000,8863.000000,2043.050000
2024-03-26,16618.320000,8863.000000,2071.820000
2024-03-27,16392.840000,8863.000000,2011.080000
2024-03-28,16541.420000,8867.000000,2018.690000
2024-03-29,16541.420000,8867.000000,1994.800000
2024-04-01,16541.420000,8867.000000,2015.730000
2024-04-02,16931.520000,9011.000000,1992.680000
2024-04-03,16725.102000,9295.000000,1965.830000
2024-04-04,16725.102000,9375.500000,1965.830000
2024-04-05,16723.920000,9345.000000,1965.830000
2024-04-08,16732.850000,9442.000000,1927.420000
2024-04-09,16828.070000,9426.000000,1940.540000
2024-04-10,17139.170000,9398.000000,1876.210000
2024-04-11,17095.031000,9359.500000,1870.860000
2024-04-12,16721.689000,9406.500000,1825.590000
2024-04-15,16600.461000,9567.000000,1806.500000
2024-04-16,16248.970000,9469.000000,1759.850000
2024-04-17,16251.840000,9545.000000,1808.450000
2024-04-18,16385.871000,9738.000000,1794.530000
2024-04-19,16224.141000,9874.500000,1773.250000
2024-04-22,16511.689000,9853.000000,1761.320000
2024-04-23,16828.930000,9724.500000,1750.210000
2024-04-24,17201.270000,9783.500000,1746.840000
2024-04-25,17284.541000,9900.000000,1756.520000
2024-04-26,17651.150000,9960.500000,1828.170000
2024-04-29,17746.910000,10161.500000,1946.650000
2024-04-30,17763.031000,9972.000000,1909.740000
2024-05-01,17763.031000,9891.000000,1909.740000
2024-05-02,18207.129000,9795.000000,1909.740000
2024-05-03,18475.920000,9913.000000,1909.740000
2024-05-06,18578.301000,9913.000000,1920.290000
2024-05-07,18479.369000,10009.500000,1950.110000
2024-05-08,18313.859000,9896.000000,1892.620000
2024-05-09,18537.811000,9947.000000,1923.620000
2024-05-10,18963.680000,10040.000000,1993.380000
2024-05-13,19115.059000,10201.000000,1968.030000
2024-05-14,19073.711000,10072.000000,1977.130000
2024-05-15,19073.711000,10282.000000,2017.190000
2024-05-16,19376.529000,10366.500000,2091.300000
2024-05-17,19553.609000,10715.000000,2245.520000
2024-05-20,19636.221000,10958.000000,2213.320000
2024-05-21,19220.621000,10813.500000,2214.210000
2024-05-22,19195.600000,10395.000000,2243.640000
2024-05-23,18868.711000,10352.000000,2203.490000
2024-05-24,18608.941000,10326.500000,2127.320000
2024-05-27,18827.350000,10326.500000,2124.810000
2024-05-28,18821.160000,10525.000000,2068.690000
2024-05-29,18477.010000,10467.000000,2076.170000
2024-05-30,18230.189000,10125.000000,2027.700000
2024-05-31,18079.609000,10063.000000,2026.980000
2024-06-03,18403.039000,10190.000000,1994.400000
2024-06-04,18444.111000,9923.000000,2029.180000
2024-06-05,18424.961000,10005.000000,1976.340000
2024-06-06,18476.801000,10139.000000,1942.310000
2024-06-07,18366.951000,9747.500000,1983.330000
2024-06-10,18366.951000,9876.000000,1983.330000
2024-06-11,18176.340000,9801.500000,1960.390000
2024-06-12,17937.840000,9934.500000,1955.260000
2024-06-13,18112.631000,9783.000000,1922.040000
2024-06-14,17941.779000,9765.500000,1954.100000
2024-06-17,17936.119000,9692.000000,1918.540000
2024-06-18,17915.551000,9719.000000,1910.670000
2024-06-19,18430.391000,9785.000000,1895.820000
2024-06-20,18335.320000,9882.500000,1840.710000
2024-06-21,18028.520000,9672.000000,1841.470000
2024-06-24,18027.711000,9644.000000,1781.550000
2024-06-25,18072.898000,9536.000000,1804.660000
2024-06-26,18089.930000,9594.000000,1811.620000
2024-06-27,17716.471000,9512.000000,1774.570000
2024-06-28,17718.609000,9582.000000,1753.960000
2024-07-01,17718.609000,9631.500000,1836.580000
2024-07-02,17769.139000,9659.000000,1821.050000
2024-07-03,17978.570000,9850.500000,1840.660000
2024-07-04,18028.279000,9882.000000,1777.570000
2024-07-05,17799.609000,9969.000000,1768.220000
2024-07-08,17524.061000,9890.000000,1715.580000
2024-07-09,17523.230000,9872.500000,1727.750000
2024-07-10,17471.670000,9856.000000,1702.910000
2024-07-11,17832.330000,9775.000000,1743.320000
2024-07-12,18293.379000,9877.000000,1787.870000
2024-07-15,18015.939000,9763.000000,1759.710000
2024-07-16,17727.980000,9663.000000,1769.710000
2024-07-17,17739.410000,9616.000000,1796.420000
2024-07-18,17778.410000,9371.000000,1808.180000
2024-07-19,17417.680000,9282.500000,1774.970000
2024-07-22,17635.881000,9228.500000,1765.460000
2024-07-23,17469.359000,9154.000000,1737.150000
2024-07-24,17311.049000,9050.500000,1692.180000
2024-07-25,17004.969000,9093.000000,1705.960000
2024-07-26,17021.311000,9072.000000,1727.170000
2024-07-29,17238.340000,9022.000000,1704.140000
2024-07-30,17002.910000,9030.500000,1727.970000
2024-07-31,17344.600000,9237.000000,1793.730000
2024-08-01,17304.961000,8997.500000,1761.720000
2024-08-02,16945.510000,9081.000000,1749.940000
2024-08-05,16698.359000,8849.000000,1730.590000
2024-08-06,16647.340000,8923.000000,1772.920000
2024-08-07,16877.859000,8749.500000,1754.260000
2024-08-08,16891.830000,8804.500000,1777.770000
2024-08-09,17090.230000,8830.500000,1806.990000
2024-08-12,17111.650000,9023.000000,1749.370000
2024-08-13,17174.061000,8977.500000,1745.380000
2024-08-14,17113.359000,8944.500000,1730.710000
2024-08-15,17109.139000,9137.500000,1759.330000
2024-08-16,17430.160000,9175.500000,1736.310000
2024-08-19,17569.570000,9260.000000,1729.440000
2024-08-20,17511.080000,9180.500000,1699.580000
2024-08-21,17391.010000,9249.500000,1692.200000
2024-08-22,17641.000000,9120.000000,1682.670000
2024-08-23,17612.100000,9296.000000,1670.650000
2024-08-26,17798.730000,9296.000000,1691.520000
2024-08-27,17874.670000,9416.000000,1640.460000
2024-08-28,17692.449000,9237.000000,1627.840000
2024-08-29,17786.320000,9271.500000,1633.910000
2024-08-30,17989.070000,9250.500000,1713.170000
2024-09-02,17691.969000,9212.500000,1667.010000
2024-09-03,17651.490000,8988.000000,1686.170000
2024-09-04,17457.340000,8965.000000,1666.290000
2024-09-05,17444.301000,9095.500000,1699.280000
2024-09-06,17444.301000,8954.000000,1672.360000
2024-09-09,17196.961000,9096.500000,1663.660000
2024-09-10,17234.090000,9019.000000,1646.310000
2024-09-11,17108.711000,9138.000000,1649.740000
2024-09-12,17240.391000,9207.000000,1651.350000
2024-09-13,17369.090000,9257.000000,1664.000000
2024-09-16,17422.119000,9371.000000,1664.000000
2024-09-17,17660.020000,9376.500000,1664.000000
2024-09-18,17660.020000,9397.500000,1703.230000
2024-09-19,18013.160000,9534.500000,1750.380000
2024-09-20,18258.570000,9485.000000,1778.140000
2024-09-23,18247.111000,9540.000000,1778.760000
2024-09-24,19000.561000,9821.000000,1819.650000
2024-09-25,19129.102000,9800.000000,1851.190000
2024-09-26,19924.580000,10088.000000,2000.750000
2024-09-27,20632.301000,9970.000000,2136.340000
2024-09-30,21133.680000,9864.000000,2333.640000
2024-10-01,21133.680000,9944.500000,2333.640000
2024-10-02,22443.730000,10102.500000,2333.640000
2024-10-03,22113.510000,9893.000000,2333.640000
2024-10-04,22736.871000,9956.000000,2333.640000
2024-10-07,23099.779000,9948.000000,2333.640000
2024-10-08,20926.791000,9753.500000,2387.250000
2024-10-09,20637.240000,9682.000000,2173.120000
2024-10-10,21251.980000,9734.000000,2143.650000
2024-10-11,21251.980000,9802.000000,2139.740000
2024-10-14,21092.871000,9648.000000,2222.200000
2024-10-15,20318.791000,9518.500000,2189.920000
2024-10-16,20286.850000,9591.000000,2310.350000
2024-10-17,20079.102000,9503.500000,2166.410000
2024-10-18,20804.111000,9618.500000,2203.070000
2024-10-21,20478.461000,9560.000000,2211.660000
2024-10-22,20498.951000,9614.000000,2233.360000
2024-10-23,20760.150000,9502.000000,2237.080000
2024-10-24,20489.619000,9563.000000,2230.680000
2024-10-25,20590.150000,9563.500000,2268.600000
2024-10-28,20599.359000,9551.500000,2347.180000
2024-10-29,20701.139000,9547.000000,2296.910000
2024-10-30,20380.641000,9557.000000,2329.990000
2024-10-31,20317.330000,9546.000000,2404.970000
2024-11-01,20506.430000,9540.000000,2404.940000
2024-11-04,20567.520000,9676.000000,2403.880000
2024-11-05,21006.969000,9731.000000,2504.480000
2024-11-06,20538.381000,9318.000000,2557.460000
2024-11-07,20953.340000,9679.500000,2656.470000
2024-11-08,20728.189000,9431.500000,2569.080000
2024-11-11,20426.930000,9299.000000,2542.130000
2024-11-12,19846.881000,9143.500000,2522.680000
2024-11-13,19823.449000,9007.000000,2500.000000
2024-11-14,19435.811000,9023.500000,2418.340000
2024-11-15,19426.340000,8967.500000,2340.040000
2024-11-18,19576.609000,9094.000000,2359.980000
2024-11-19,19663.670000,9117.000000,2370.630000
2024-11-20,19705.010000,9082.000000,2387.960000
2024-11-21,19601.111000,9022.000000,2381.410000
2024-11-22,19229.969000,8972.500000,2320.590000
2024-11-25,19150.990000,9043.500000,2313.730000
2024-11-26,19159.199000,8962.500000,2318.770000
2024-11-27,19603.129000,9013.500000,2351.160000
2024-11-28,19366.961000,8986.500000,2379.160000
2024-11-29,19423.609000,9011.000000,2391.950000
2024-12-02,19550.289000,8996.000000,2451.000000
2024-12-03,19746.320000,9115.000000,2475.650000
2024-12-04,19742.461000,9095.500000,2422.540000
2024-12-05,19560.439000,9083.500000,2436.970000
2024-12-06,19865.850000,9088.000000,2470.440000
2024-12-09,20414.090000,9228.000000,2398.140000
2024-12-10,20311.279000,9233.500000,2420.420000
2024-12-11,20155.049000,9173.500000,2475.680000
2024-12-12,20397.049000,9072.000000,2506.480000
2024-12-13,19971.240000,9052.000000,2424.660000
2024-12-16,19795.490000,9065.000000,2397.550000
2024-12-17,19700.480000,9002.000000,2331.980000
2024-12-18,19864.551000,9039.000000,2331.010000
2024-12-19,19752.510000,8880.000000,2305.090000
2024-12-20,19720.701000,8943.500000,2307.550000
2024-12-23,19883.129000,8933.000000,2226.420000
2024-12-24,20098.289000,8947.500000,2235.210000
2024-12-25,20098.289000,8947.500000,2202.370000
2024-12-26,20098.289000,8947.500000,2201.560000
2024-12-27,20090.461000,8981.500000,2225.780000
2024-12-30,20041.420000,8933.500000,2192.880000
2024-12-31,20059.951000,8781.500000,2157.290000
2025-01-02,19623.320000,8795.000000,2120.940000
2025-01-03,19760.270000,8892.500000,2055.390000
2025-01-06,19688.289000,8963.000000,2041.270000
2025-01-07,19447.580000,8980.000000,2063.620000
2025-01-08,19279.840000,9049.000000,2054.540000
2025-01-09,19240.889000,9108.000000,2055.640000
2025-01-10,19064.289000,9073.500000,1999.590000
2025-01-13,18874.141000,9094.000000,2021.920000
2025-01-14,19219.779000,9164.000000,2080.180000
2025-01-15,19286.070000,9216.000000,2071.970000
2025-01-16,19522.889000,9244.000000,2076.590000
2025-01-17,19584.061000,9181.000000,2077.320000
2025-01-20,19925.811000,9263.500000,2086.220000
2025-01-21,20106.551000,9285.500000,2107.340000
2025-01-22,19778.770000,9235.000000,2035.220000
2025-01-23,19700.561000,9237.000000,2053.590000
2025-01-24,20066.189000,9269.000000,2050.530000
2025-01-27,20197.770000,9086.500000,2025.210000
2025-01-28,20225.111000,9007.500000,2025.210000
2025-01-29,20225.111000,9070.500000,2025.210000
2025-01-30,20225.111000,9104.500000,2025.210000
2025-01-31,20225.111000,9064.000000,2025.210000
2025-02-03,20217.262000,9109.000000,2025.210000
2025-02-04,20789.961000,9170.000000,2025.210000
2025-02-05,20597.090000,9267.000000,2013.390000
2025-02-06,20891.619000,9276.000000,2032.370000
2025-02-07,21133.539000,9441.000000,2078.910000
2025-02-10,21521.980000,9453.000000,2110.210000
2025-02-11,21294.861000,9356.000000,2074.940000
2025-02-12,21857.920000,9463.500000,2139.320000
2025-02-13,21814.369000,9475.500000,2151.420000
2025-02-14,22620.330000,9465.000000,2120.950000
2025-02-17,22616.230000,9382.000000,2136.540000
2025-02-18,22976.811000,9471.500000,2077.960000
2025-02-19,22944.240000,9442.000000,2100.390000
2025-02-20,22576.979000,9557.500000,2088.550000
2025-02-21,23477.920000,9515.000000,2087.510000
2025-02-24,23341.609000,9484.000000,2122.090000
2025-02-25,23034.020000,9394.500000,2108.410000
2025-02-26,23787.930000,9422.000000,2154.890000
2025-02-27,23718.289000,9403.500000,2165.520000
2025-02-28,22941.320000,9358.000000,2133.950000
2025-03-03,23006.270000,9400.000000,2144.270000
2025-03-04,22941.770000,9380.500000,2138.150000
2025-03-05,23594.209000,9589.000000,2106.870000
2025-03-06,24369.711000,9685.500000,2155.980000
2025-03-07,24231.299000,9599.000000,2114.620000
2025-03-10,23783.490000,9492.500000,2110.250000
2025-03-11,23782.141000,9676.500000,2112.330000
2025-03-12,23600.311000,9784.000000,2102.930000
2025-03-13,23462.650000,9745.500000,2082.980000
2025-03-14,23959.980000,9784.500000,2124.720000
2025-03-17,24145.570000,9864.000000,2145.140000
2025-03-18,24740.570000,9902.000000,2136.740000
2025-03-19,24771.139000,9997.500000,2123.060000
2025-03-20,24219.951000,9910.000000,2121.540000
2025-03-21,23689.721000,9845.000000,2099.980000
2025-03-24,23905.561000,9934.000000,2062.760000
2025-03-25,23344.250000,10092.000000,2066.640000
2025-03-26,23483.320000,9905.000000,2081.710000
2025-03-27,23578.801000,9846.500000,2077.880000
2025-03-28,23426.600000,9781.500000,2068.680000
2025-03-31,23119.580000,9685.500000,2031.530000
2025-04-01,23206.840000,9692.000000,2036.890000
2025-04-02,23202.529000,9711.000000,2029.050000
2025-04-03,22849.811000,9330.500000,2050.050000
2025-04-04,22849.811000,8686.500000,2050.050000
2025-04-07,19828.301000,8706.000000,1870.990000
2025-04-08,20127.680000,8576.000000,1911.960000
2025-04-09,20264.490000,8897.000000,1996.060000
2025-04-10,20681.779000,8967.500000,2040.020000
2025-04-11,20914.689000,9174.500000,2019.990000
2025-04-14,21417.400000,9220.000000,2023.970000
2025-04-15,21466.270000,9136.000000,2006.610000
2025-04-16,21056.979000,9187.000000,2010.360000
2025-04-17,21395.139000,9250.000000,2057.050000
2025-04-18,21395.139000,9250.000000,2088.600000
2025-04-21,21395.139000,9250.000000,2078.990000
2025-04-22,21562.320000,9351.000000,2096.510000
2025-04-23,22072.621000,9364.500000,2067.480000
2025-04-24,21909.760000,9454.000000,2073.750000
2025-04-25,21980.738000,9356.500000,2061.250000
2025-04-28,21971.961000,9392.000000,1985.710000
2025-04-29,22008.111000,9445.000000,1987.190000
2025-04-30,22119.410000,9115.500000,1998.590000
2025-05-01,22119.410000,9238.500000,1998.590000
2025-05-02,22504.680000,9350.000000,1998.590000
2025-05-06,22662.711000,9520.000000,2021.080000
2025-05-07,22691.881000,9406.000000,2042.450000
2025-05-08,22775.920000,9462.000000,2039.740000
2025-05-09,22867.740000,9435.000000,2006.780000
2025-05-12,23549.459000,9495.500000,2019.970000
2025-05-13,23108.270000,9614.500000,2014.360000
2025-05-14,23640.650000,9588.500000,2025.250000
2025-05-15,23453.160000,9590.000000,2001.700000
2025-05-16,23345.049000,9439.500000,2000.540000
2025-05-19,23332.721000,9516.000000,2035.570000
2025-05-20,23681.480000,9552.500000,2033.240000
2025-05-21,23827.779000,9487.000000,2022.520000
2025-05-22,23544.311000,9507.000000,1994.410000
2025-05-23,23601.262000,9614.000000,1971.220000
2025-05-26,23282.330000,9614.000000,1975.290000
2025-05-27,23381.990000,9592.500000,1987.640000
2025-05-28,23258.311000,9555.500000,1974.180000
2025-05-29,23573.379000,9564.000000,1993.040000
2025-05-30,23289.770000,9497.000000,1989.860000
2025-06-02,23157.969000,9615.000000,1989.860000
2025-06-03,23512.490000,9638.500000,1983.770000
2025-06-04,23654.031000,9647.000000,2003.490000
2025-06-05,23906.969000,9702.500000,2004.340000
2025-06-06,23792.541000,9665.000000,2006.950000
2025-06-09,24181.430000,9768.500000,2008.130000
2025-06-10,24162.871000,9720.500000,2001.400000
2025-06-11,24366.941000,9647.500000,2013.730000
2025-06-12,24035.379000,9692.500000,2002.620000
2025-06-13,23892.561000,9647.500000,1971.620000
2025-06-16,24060.990000,9694.000000,2008.080000
2025-06-17,23980.301000,9668.000000,2002.210000
2025-06-18,23710.689000,9651.500000,1975.240000
2025-06-19,23237.740000,9619.000000,1939.730000
2025-06-20,23530.480000,9660.500000,1938.260000
2025-06-23,23689.129000,9688.000000,1949.480000
2025-06-24,24177.070000,9662.000000,1973.650000
2025-06-25,24474.670000,9723.000000,2001.280000
2025-06-26,24325.400000,9894.000000,1992.630000
2025-06-27,24284.150000,9867.000000,1997.820000
2025-06-30,24072.279000,9878.000000,2008.350000
2025-07-01,24072.279000,9943.000000,2001.370000
2025-07-02,24221.410000,10009.500000,2012.380000
2025-07-03,24069.939000,9951.500000,2012.160000
2025-07-04,23916.061000,9851.000000,2003.540000
2025-07-07,23887.830000,9784.000000,2037.170000
2025-07-08,24148.070000,9650.500000,2057.080000
2025-07-09,23892.320000,9654.500000,2056.890000
2025-07-10,24028.369000,9682.000000,2122.600000
2025-07-11,24139.570000,9659.500000,2126.080000
2025-07-14,24203.320000,9642.500000,2098.560000
2025-07-15,24590.119000,9654.000000,2078.000000
2025-07-16,24517.760000,9637.000000,2071.980000
2025-07-17,24498.951000,9677.500000,2070.110000
2025-07-18,24825.660000,9794.000000,2080.000000
2025-07-21,24994.141000,9867.000000,2098.620000
2025-07-22,25130.031000,9898.000000,2121.430000
2025-07-23,25538.070000,9933.000000,2110.680000
2025-07-24,25667.182000,9854.000000,2151.030000
2025-07-25,25388.350000,9796.000000,2164.620000
2025-07-28,25562.129000,9759.500000,2171.750000
2025-07-29,25524.449000,9795.000000,2179.090000
2025-07-30,25176.930000,9728.000000,2161.720000
2025-07-31,24773.330000,9606.500000,2093.780000
2025-08-01,24507.811000,9630.500000,2090.300000
2025-08-04,24733.449000,9705.000000,2092.000000
2025-08-05,24902.529000,9633.000000,2115.950000
2025-08-06,24910.631000,9674.000000,2118.540000
2025-08-07,25081.631000,9670.500000,2135.920000
2025-08-08,24858.818000,9767.500000,2135.430000
2025-08-11,24906.811000,9726.500000,2161.810000
2025-08-12,24969.680000,9839.000000,2176.820000
2025-08-13,25613.670000,9777.000000,2185.610000
2025-08-14,25519.320000,9777.000000,2173.700000
2025-08-15,25270.070000,9760.000000,2219.490000
2025-08-18,25176.850000,9750.000000,2209.200000
2025-08-19,25122.898000,9685.000000,2223.950000
2025-08-20,25165.939000,9720.500000,2227.490000
2025-08-21,25104.609000,9734.500000,2221.010000
2025-08-22,25339.139000,9805.500000,2230.670000
2025-08-25,25829.910000,9805.500000,2304.700000
2025-08-26,25524.920000,9846.000000,2296.320000
2025-08-27,25201.760000,9769.500000,2215.800000
2025-08-28,24998.818000,9839.000000,2241.040000
2025-08-29,25077.619000,9905.500000,2229.340000
2025-09-01,25617.420000,9875.000000,2246.310000
2025-09-02,25496.551000,10011.000000,2230.060000
2025-09-03,25343.430000,9974.000000,2201.100000
2025-09-04,25058.510000,9891.000000,2176.610000
2025-09-05,25417.980000,9864.500000,2196.340000
2025-09-08,25633.910000,9905.500000,2216.570000
2025-09-09,25938.129000,9916.500000,2252.960000
2025-09-10,26200.260000,10007.000000,2264.650000
2025-09-11,26086.320000,10052.500000,2293.180000
2025-09-12,26388.160000,10063.500000,2327.740000
2025-09-15,26446.561000,10183.000000,2339.140000
2025-09-16,26438.510000,10116.000000,2370.160000
2025-09-17,26908.391000,9973.500000,2388.000000
2025-09-18,26544.850000,9945.500000,2335.820000
2025-09-19,26545.102000,9996.500000,2344.380000
2025-09-22,26344.141000,10002.000000,2348.720000
2025-09-23,26159.119000,9987.500000,2303.680000
2025-09-24,26518.650000,10317.500000,2355.530000
2025-09-25,26484.680000,10274.500000,2336.070000
2025-09-26,26128.199000,10204.500000,2340.730000
2025-09-29,26622.881000,10417.000000,2360.970000
2025-09-30,26855.559000,10296.500000,2411.090000
2025-10-01,26855.559000,10355.500000,2411.090000
2025-10-02,27287.119000,10476.000000,2411.090000
2025-10-03,27140.922000,10688.500000,2411.090000
2025-10-06,26957.770000,10652.500000,2411.090000
2025-10-07,26957.770000,10722.000000,2411.090000
2025-10-08,26829.459000,10699.000000,2411.090000
2025-10-09,26752.590000,10776.000000,2377.640000
2025-10-10,26290.320000,10829.500000,2391.360000
2025-10-13,25889.480000,10789.500000,2384.550000
2025-10-14,25441.350000,10598.000000,2379.660000
2025-10-15,25910.600000,10574.000000,2382.330000
2025-10-16,25888.510000,10614.500000,2363.760000
2025-10-17,25247.102000,10600.500000,2335.280000
2025-10-20,25858.830000,10691.000000,2348.030000
2025-10-21,26027.551000,10597.500000,2400.880000
2025-10-22,25781.770000,10660.500000,2418.990000
2025-10-23,25967.980000,10814.500000,2394.930000
2025-10-24,26160.150000,10945.500000,2370.550000
2025-10-27,26433.699000,11000.000000,2367.920000
2025-10-28,26346.141000,11029.500000,2362.470000
2025-10-29,26346.141000,11087.500000,2375.560000
2025-10-30,26282.689000,10925.500000,2342.430000
2025-10-31,25906.650000,10891.000000,2353.920000
2025-11-03,26158.359000,10816.500000,2354.150000
2025-11-04,25952.400000,10641.000000,2347.240000
2025-11-05,25935.410000,10732.000000,2360.720000
2025-11-06,26485.900000,10686.500000,2354.740000
2025-11-07,26241.830000,10695.000000,2348.630000
2025-11-10,26649.059000,10874.000000,2373.510000
2025-11-11,26696.410000,10835.000000,2392.690000
2025-11-12,26922.730000,10897.000000,2378.370000
2025-11-13,27073.031000,10856.000000,2402.590000
2025-11-14,26572.461000,10835.000000,2412.050000
2025-11-17,26384.279000,10766.000000,2436.170000
2025-11-18,25930.031000,10697.500000,2390.480000
2025-11-19,25830.650000,10802.500000,2340.460000
2025-11-20,25835.570000,10686.000000,2348.160000
2025-11-21,25220.020000,10777.500000,2271.520000
2025-11-24,25716.500000,10777.500000,2277.410000
2025-11-25,25894.551000,10824.000000,2300.720000
2025-11-26,25928.080000,10952.500000,2293.300000
2025-11-27,25945.930000,10928.500000,2278.780000
2025-11-28,25858.889000,11170.000000,2287.770000
2025-12-01,26033.262000,11232.500000,2286.440000
2025-12-02,26095.049000,11133.000000,2288.110000
2025-12-03,25760.730000,11448.000000,2253.030000
2025-12-04,25935.900000,11431.500000,2235.140000
2025-12-05,26085.080000,11664.500000,2238.520000
2025-12-08,25765.359000,11658.000000,2249.530000
