date,恒生指数,CAD,申万房地产
2025-07-28,42.291102,9.895185,21.209886
2025-07-29,41.311692,10.305639,20.582790
2025-07-30,39.579880,9.724511,18.850390
2025-07-31,37.649640,8.545454,17.046168
2025-08-01,36.570033,7.537322,17.260123
2025-08-04,36.604442,7.284954,18.107843
2025-08-05,37.045650,6.840308,19.022849
2025-08-06,36.993152,6.016197,19.449144
2025-08-07,36.244759,5.488708,20.442947
2025-08-08,35.461194,5.467703,21.755339
2025-08-11,35.526192,5.811298,23.543442
2025-08-12,36.187837,6.179451,24.961509
2025-08-13,36.750867,6.181016,25.933652
2025-08-14,36.494582,5.423362,26.717203
2025-08-15,35.507388,4.677247,27.896127
2025-08-18,34.763633,4.145423,29.461035
2025-08-19,34.550337,4.321124,30.305381
2025-08-20,34.389794,4.707573,29.779320
2025-08-21,34.575383,5.430735,28.580134
2025-08-22,35.875259,6.649013,29.221805
2025-08-25,37.186791,8.024301,30.288965
2025-08-26,37.480400,8.602048,30.224036
2025-08-27,37.053810,8.449638,28.910221
2025-08-28,36.968717,8.792445,29.002055
2025-08-29,37.891065,8.903398,29.598597
2025-09-01,39.005432,9.005210,30.201623
2025-09-02,39.246160,8.745324,29.817650
2025-09-03,38.497319,7.864333,28.764168
2025-09-04,37.617458,6.671522,27.844018
2025-09-05,37.508856,5.682413,27.818383
2025-09-08,37.625192,5.341996,27.963445
2025-09-09,37.814458,5.269695,27.462972
2025-09-10,37.378541,5.304572,26.566498
2025-09-11,36.559641,5.444661,26.287188
2025-09-12,35.732210,4.986054,26.426051
2025-09-15,33.947162,3.774546,25.508530
2025-09-16,31.994115,2.190302,22.768486
2025-09-17,29.340041,0.381077,16.847613
2025-09-18,26.002589,-0.029820,9.305411
2025-09-19,23.062393,0.296096,2.970602
2025-09-22,20.392387,0.372848,0.103894
2025-09-23,17.468341,0.772454,-0.802724
2025-09-24,16.235161,2.372604,-0.446585
2025-09-25,15.411881,3.173818,-0.259453
2025-09-26,16.614928,3.920960,0.398116
2025-09-29,21.229597,5.321608,2.711084
2025-09-30,24.194922,6.019632,7.722219
2025-10-01,24.718442,6.549211,10.744843
2025-10-02,25.223000,7.645488,11.097875
2025-10-03,26.156366,9.503497,9.618937
2025-10-06,27.626374,10.824490,8.408560
2025-10-07,28.321843,11.417598,7.375136
2025-10-08,27.901253,11.739089,8.247067
2025-10-09,26.185187,11.839542,8.090091
2025-10-10,24.616167,11.934494,7.652005
2025-10-13,23.080383,11.524840,6.983662
2025-10-14,22.014080,10.912988,6.375842
2025-10-15,22.252547,10.417056,5.469044
2025-10-16,22.109976,10.360131,3.607810
2025-10-17,21.732573,10.513988,1.799688
2025-10-20,22.450034,10.750326,1.804421
2025-10-21,23.510044,10.800253,1.918362
2025-10-22,23.854621,11.246033,1.033266
2025-10-23,23.846830,11.970900,-0.340273
2025-10-24,23.796800,12.552375,-2.369946
2025-10-27,23.663128,13.421139,-5.338723
2025-10-28,23.787990,14.671141,-8.068362
2025-10-29,23.486260,14.650683,-9.783082
2025-10-30,23.745484,14.996551,-9.500511
2025-10-31,24.677020,15.740055,-8.329268
2025-11-03,26.386387,16.474144,-6.980893
2025-11-04,27.609839,16.886212,-5.210670
2025-11-05,28.923106,17.157066,-2.673817
2025-11-06,29.896526,17.144924,-0.667814
2025-11-07,29.989521,16.982168,-0.096457
2025-11-10,30.314806,17.390186,0.078335
2025-11-11,30.953276,17.940861,0.315941
2025-11-12,32.110829,18.556015,1.140382
2025-11-13,33.111510,18.719076,2.898517
2025-11-14,32.720585,18.402876,4.034235
2025-11-17,31.346960,18.084879,3.852886
2025-11-18,29.446826,17.748334,1.850957
2025-11-19,28.454149,17.750897,-0.845175
2025-11-20,27.588622,17.520333,-3.397883
2025-11-21,26.587912,17.466588,-6.162275
2025-11-24,26.596780,17.292076,-7.167202
2025-11-25,27.074623,17.601799,-6.606033
2025-11-26,27.210407,18.193185,-6.441699
2025-11-27,26.270325,18.558758,-6.466342
2025-11-28,24.978182,18.967807,-5.923877
2025-12-01,24.704452,19.514294,-6.473118
2025-12-02,24.815863,20.488941,-7.953690
2025-12-03,24.852336,22.307058,-9.036813
2025-12-04,25.874248,23.689056,-8.281470
2025-12-05,26.681681,24.788699,-6.682946
2025-12-08,26.463737,25.233994,-5.022353
2025-12-09,25.773969,25.289546,-4.351362
2025-12-10,25.728747,26.151235,-3.586681
2025-12-11,25.856695,26.794575,-3.639397
2025-12-12,25.642676,26.517784,-3.134333
2025-12-15,24.517283,26.429090,-3.149470
2025-12-16,23.547564,26.412496,-3.230099
2025-12-17,23.487291,26.761147,-3.339862
2025-12-18,23.910417,27.339394,-3.070437
2025-12-19,24.682895,28.627049,-1.290410
2025-12-22,25.558998,30.090662,1.004017
2025-12-23,26.516939,30.893296,3.238581
2025-12-24,26.953858,30.784533,5.587879
2025-12-25,27.389908,30.431479,6.941283
2025-12-26,28.029517,30.592227,7.093175
2025-12-29,28.654663,31.460653,6.896999
2025-12-30,29.511039,32.140842,7.004711
2025-12-31,30.598379,32.345855,7.938515
2026-01-02,31.967509,33.001751,8.007016
2026-01-05,32.166227,34.511164,7.740717
2026-01-06,31.777592,34.901026,8.122711
2026-01-07,30.448476,33.865510,8.685165
2026-01-08,29.010618,33.251896,9.427992
2026-01-09,28.224057,33.689050,9.736404
2026-01-12,28.698866,34.609188,9.601230
2026-01-13,29.951996,35.336627,9.598158
2026-01-14,30.479319,35.659650,9.135720
2026-01-15,29.689052,35.340535,9.151562
2026-01-16,28.548496,35.153980,9.681124
2026-01-19,27.586343,35.257107,10.690359
2026-01-20,27.184366,34.702252,11.896322
2026-01-21,27.238854,34.477055,12.876287
2026-01-22,27.331667,35.043398,13.562245
2026-01-23,27.200111,35.779100,13.718337
2026-01-26,26.850901,35.717435,13.004463
2026-01-27,27.487985,35.011871,12.398748
2026-01-28,27.934613,34.694406,11.886481
2026-01-29,27.088775,34.305692,10.850556
2026-01-30,24.945307,33.259327,8.684292
2026-02-02,22.896903,32.905142,6.879021
2026-02-03,21.067431,33.042985,6.272062
2026-02-04,19.589030,32.255204,7.077670
2026-02-05,17.762608,31.822181,8.032613
2026-02-06,16.645844,32.417212,8.727175
2026-02-09,16.561460,32.805959,9.949051
2026-02-10,16.973565,32.645154,9.919854
2026-02-11,16.857399,32.001641,9.549399
2026-02-12,15.157390,31.056886,8.759535
2026-02-13,13.841681,30.752992,7.674599
2026-02-16,13.288815,30.581462,6.864520
2026-02-17,12.529762,30.413474,5.893571
2026-02-18,12.850270,30.945001,5.506502
2026-02-19,14.096995,31.561265,5.813375
2026-02-20,14.636499,31.993512,6.131971
2026-02-23,14.482488,32.022744,6.731078
2026-02-24,12.408818,32.075914,7.628428
2026-02-25,10.352937,32.270902,8.120575
2026-02-26,9.570671,32.494822,8.064618
2026-02-27,9.854984,32.220718,7.436139
2026-03-02,9.392116,30.614948,5.909195
2026-03-03,8.546802,29.057900,4.254764
2026-03-04,7.314583,28.197643,3.182644
2026-03-05,6.052439,27.262696,2.365370
2026-03-06,5.154859,26.487841,1.956218
2026-03-09,4.226729,26.177182,1.831158
2026-03-10,4.833977,26.710910,2.453818
2026-03-11,6.197129,27.086747,3.263278
2026-03-12,7.316729,26.731998,4.268562
2026-03-13,7.950698,25.696186,5.404482
2026-03-16,9.197672,24.993124,5.951222
2026-03-17,9.711838,24.326875,5.682383
2026-03-18,9.552686,22.937615,4.650876
2026-03-19,8.722509,21.743473,3.050100
2026-03-20,7.703626,21.115422,1.460235
2026-03-23,6.618804,22.036987,-0.255042
2026-03-24,7.420286,23.857227,0.013362
2026-03-25,9.543669,27.648685,1.100163
2026-03-26,12.868270,31.601992,3.033183
2026-03-27,18.450620,33.673792,6.183139
2026-03-30,20.668110,34.369456,5.963734
2026-03-31,20.700876,33.538863,3.153503
2026-04-01,19.741113,32.157733,0.465156
2026-04-02,18.153646,30.424155,-1.433317
2026-04-03,16.889181,29.697767,-2.371267
2026-04-07,17.129216,30.200680,-1.756885
2026-04-08,18.619249,31.365140,-0.877827
2026-04-09,18.966558,32.190645,-1.486278
2026-04-10,18.862045,33.272385,-1.915008
2026-04-13,18.351119,34.418764,-1.373237
2026-04-14,17.810721,34.889942,-0.455897
2026-04-15,17.361416,34.756840,0.210193
2026-04-16,17.741895,34.456683,1.188262
2026-04-17,17.907535,34.589795,2.958923
2026-04-20,18.133576,34.603019,4.906974
2026-04-21,17.945283,35.195903,5.773921
2026-04-22,16.985783,36.727609,5.736421
2026-04-23,15.769808,36.453910,5.151645
2026-04-24,14.518269,35.125065,4.357647
2026-04-27,13.553530,33.530181,3.638381
2026-04-28,12.949862,32.499177,3.686477
2026-04-29,12.627969,31.890432,5.022015
2026-04-30,11.637902,31.578631,6.693511
2026-05-01,10.591159,31.125545,7.364048
2026-05-04,10.603172,30.838393,7.655265
2026-05-05,10.455884,31.490590,8.158050
2026-05-06,11.265494,32.883710,9.412870
2026-05-07,12.146777,34.327416,10.346203
2026-05-08,12.008171,35.846184,11.011576
2026-05-11,11.265641,37.605449,11.955047
2026-05-12,10.813448,38.830001,12.564267
2026-05-13,10.986624,38.658655,12.466948
2026-05-14,10.980087,37.157272,11.519729
2026-05-15,10.615343,35.345128,10.202607
2026-05-18,9.991166,34.607825,9.154539
2026-05-19,9.628594,34.565901,8.660043
2026-05-20,9.095336,35.131502,7.499202
2026-05-21,9.060959,35.390186,6.065743
2026-05-22,9.221994,34.986077,5.591451
2026-05-25,8.613873,34.518859,5.251729
2026-05-26,7.512897,34.137270,4.041348
2026-05-27,6.068928,33.873898,2.797922
2026-05-28,5.018319,34.179272,2.608728
2026-05-29,4.656283,34.399557,2.854939
2026-06-01,5.213038,35.404501,2.854723
2026-06-02,6.018003,36.165917,2.137644
2026-06-03,6.059945,35.937536,1.523469
2026-06-04,5.252304,35.401695,0.812425
2026-06-05,4.073122,34.168279,-0.581949
2026-06-08,3.431206,33.572407,-1.625939
2026-06-09,3.639566,33.540146,-1.315746
2026-06-10,4.038570,33.696839,-0.465345
2026-06-11,3.824183,34.171286,-0.043597
2026-06-12,3.504810,34.804849,-0.127774
2026-06-15,2.365678,35.176365,-0.957517
2026-06-16,0.813191,34.781274,-2.347668
2026-06-17,-0.220832,33.777448,-3.344492
2026-06-18,-0.906694,32.769557,-4.019778
2026-06-19,-1.165012,31.872973,-4.389940
2026-06-22,-1.792902,30.785045,-4.636062
2026-06-23,-2.761354,29.219699,-5.337287
2026-06-24,-3.256511,28.475152,-6.518771
2026-06-25,-3.907255,29.469775,-7.965912
2026-06-26,-4.613493,30.791847,-9.797675
2026-06-29,-4.771691,31.904753,-11.269355
2026-06-30,-4.695161,32.328083,-11.906296
2026-07-01,-4.672303,32.237560,-12.431165
2026-07-02,-4.435936,32.222641,-12.755892
2026-07-03,-4.049668,32.467323,-12.211351
2026-07-06,-3.818566,32.568979,-11.585523
2026-07-07,-3.356631,32.308721,-11.722640
2026-07-08,-2.611158,31.847069,-11.653951
2026-07-09,-2.874513,31.587661,-11.439089
2026-07-10,-3.366466,31.252707,-11.698079
2026-07-13,-3.880342,31.115423,-12.913603
2026-07-14,-4.157370,31.371619,-13.582285
2026-07-15,-3.689778,31.836017,-14.449270
2026-07-16,-2.937026,32.292168,-15.741652
2026-07-17,-2.700349,32.850218,-18.015207
2026-07-20,-1.635149,33.777550,-19.386899
2026-07-21,-0.332352,35.005333,-18.998348
2026-07-22,0.811623,35.385649,-17.310259
2026-07-23,1.632784,34.854451,-16.641837
2026-07-24,1.470292,34.560535,-17.141134
2026-07-27,1.457034,34.748784,-17.149270
2026-07-28,1.907227,34.558377,-16.785235
2026-07-29,2.773326,34.437021,-16.382843
2026-07-30,3.537526,34.556943,-16.422619
2026-07-31,3.803931,34.693400,-16.751312
2026-08-03,3.786848,34.605689,-17.265312
